sample_name	target	off_target	off_target_cosine	off_target_rank	source
dec_MAP2K1_0806	MAP2K1	MAP2K3	0.1190		exact
dec_MAP2K1_0806	MAP2K1	MAP2K4	0.2278	23	exact
dec_MAP2K1_0806	MAP2K1	MAP2K5			missing
dec_MAP2K1_0806	MAP2K1	MAP2K6	0.1234		exact
dec_MAP2K1_0806	MAP2K1	MAP2K7	0.0551		exact
dec_MAP2K1_0806	MAP2K1	KDR	0.0712		exact
dec_MAP2K1_0807	MAP2K1	TGFBR1	0.0707		exact
dec_MAP2K1_0807	MAP2K1	MAP2K3	0.1618		exact
dec_MAP2K1_0807	MAP2K1	MAP2K4	0.2907	23	exact
dec_MAP2K1_0807	MAP2K1	MAP2K5			missing
dec_MAP2K1_0807	MAP2K1	MAP2K6	0.1833		exact
dec_MAP2K1_0807	MAP2K1	MAP2K7	0.0666		exact
dec_MAP2K1_0807	MAP2K1	KDR	0.0495		exact
dec_MAP2K1_0808	MAP2K1	TGFBR1	0.0538		exact
dec_MAP2K1_0808	MAP2K1	MAP2K3	0.1449		exact
dec_MAP2K1_0808	MAP2K1	MAP2K4	0.2311	30	exact
dec_MAP2K1_0808	MAP2K1	MAP2K5			missing
dec_MAP2K1_0808	MAP2K1	MAP2K6	0.1507		exact
dec_MAP2K1_0808	MAP2K1	MAP2K7	0.0666		exact
dec_MAP2K1_0808	MAP2K1	KDR	0.0749		exact
dec_MAP2K1_0809	MAP2K1	TGFBR1	0.0427		exact
dec_MAP2K1_0809	MAP2K1	MAP2K3	0.1375		exact
dec_MAP2K1_0809	MAP2K1	MAP2K4	0.2516	23	exact
dec_MAP2K1_0809	MAP2K1	MAP2K5			missing
dec_MAP2K1_0809	MAP2K1	MAP2K6	0.1482		exact
dec_MAP2K1_0809	MAP2K1	MAP2K7	0.0799		exact
dec_MAP2K1_0809	MAP2K1	KDR	0.0535		exact
dec_MAP2K1_0810	MAP2K1	TGFBR1	0.0330		exact
dec_MAP2K1_0810	MAP2K1	MAP2K3	0.1944		exact
dec_MAP2K1_0810	MAP2K1	MAP2K4	0.2072		exact
dec_MAP2K1_0810	MAP2K1	MAP2K5			missing
dec_MAP2K1_0810	MAP2K1	MAP2K6	0.1964		exact
dec_MAP2K1_0810	MAP2K1	MAP2K7	0.1021		exact
dec_MAP2K1_0810	MAP2K1	KDR	0.0648		exact
dec_MAP2K1_0811	MAP2K1	TGFBR1	0.0139		exact
dec_MAP2K1_0811	MAP2K1	MAP2K3	0.1666		exact
dec_MAP2K1_0811	MAP2K1	MAP2K4	0.2454	24	exact
dec_MAP2K1_0811	MAP2K1	MAP2K5			missing
dec_MAP2K1_0811	MAP2K1	MAP2K6	0.1663		exact
dec_MAP2K1_0811	MAP2K1	MAP2K7	0.1163		exact
dec_MAP2K1_0811	MAP2K1	KDR	0.0468		exact
dec_MAP2K1_0812	MAP2K1	TGFBR1	0.0213		exact
dec_MAP2K1_0812	MAP2K1	MAP2K3	0.1230		exact
dec_MAP2K1_0812	MAP2K1	MAP2K4	0.2484	23	exact
dec_MAP2K1_0812	MAP2K1	MAP2K5			missing
dec_MAP2K1_0812	MAP2K1	MAP2K6	0.1426		exact
dec_MAP2K1_0812	MAP2K1	MAP2K7	0.0399		exact
dec_MAP2K1_0812	MAP2K1	KDR	0.0895		exact
dec_MAP2K1_0813	MAP2K1	TGFBR1	0.0128		exact
dec_MAP2K1_0813	MAP2K1	MAP2K3	0.1255		exact
dec_MAP2K1_0813	MAP2K1	MAP2K4	0.2377	23	exact
dec_MAP2K1_0813	MAP2K1	MAP2K5			missing
dec_MAP2K1_0813	MAP2K1	MAP2K6	0.1386		exact
dec_MAP2K1_0813	MAP2K1	MAP2K7	0.0590		exact
dec_MAP2K1_0813	MAP2K1	KDR	0.0044		exact
dec_MAP2K1_0814	MAP2K1	TGFBR1	0.0700		exact
dec_MAP2K1_0814	MAP2K1	MAP2K3	0.1372		exact
dec_MAP2K1_0814	MAP2K1	MAP2K4	0.2174	26	exact
dec_MAP2K1_0814	MAP2K1	MAP2K5			missing
dec_MAP2K1_0814	MAP2K1	MAP2K6	0.1437		exact
dec_MAP2K1_0814	MAP2K1	MAP2K7	0.0410		exact
dec_MAP2K1_0814	MAP2K1	KDR	0.0460		exact
dec_MAP2K1_0815	MAP2K1	TGFBR1	0.0516		exact
dec_MAP2K1_0815	MAP2K1	MAP2K3	0.1424		exact
dec_MAP2K1_0815	MAP2K1	MAP2K4	0.2804	23	exact
dec_MAP2K1_0815	MAP2K1	MAP2K5			missing
dec_MAP2K1_0815	MAP2K1	MAP2K6	0.1557		exact
dec_MAP2K1_0815	MAP2K1	MAP2K7	0.0914		exact
dec_MAP2K1_0815	MAP2K1	KDR	0.1014		exact
dec_MAP2K1_0816	MAP2K1	TGFBR1	0.0265		exact
dec_MAP2K1_0816	MAP2K1	MAP2K3	0.1525		exact
dec_MAP2K1_0816	MAP2K1	MAP2K4	0.2404	24	exact
dec_MAP2K1_0816	MAP2K1	MAP2K5			missing
dec_MAP2K1_0816	MAP2K1	MAP2K6	0.1610		exact
dec_MAP2K1_0816	MAP2K1	MAP2K7	0.0853		exact
dec_MAP2K1_0816	MAP2K1	KDR	0.1455		exact
dec_MAP2K1_0817	MAP2K1	TGFBR1	0.0281		exact
dec_MAP2K1_0817	MAP2K1	MAP2K3	0.1414		exact
dec_MAP2K1_0817	MAP2K1	MAP2K4	0.2184	23	exact
dec_MAP2K1_0817	MAP2K1	MAP2K5			missing
dec_MAP2K1_0817	MAP2K1	MAP2K6	0.1515		exact
dec_MAP2K1_0817	MAP2K1	MAP2K7	0.0804		exact
dec_MAP2K1_0817	MAP2K1	KDR	0.0967		exact
dec_MAP2K1_0818	MAP2K1	TGFBR1	0.0697		exact
dec_MAP2K1_0818	MAP2K1	MAP2K3	0.1366		exact
dec_MAP2K1_0818	MAP2K1	MAP2K4	0.2153	23	exact
dec_MAP2K1_0818	MAP2K1	MAP2K5			missing
dec_MAP2K1_0818	MAP2K1	MAP2K6	0.1454		exact
dec_MAP2K1_0818	MAP2K1	MAP2K7	0.0694		exact
dec_MAP2K1_0818	MAP2K1	KDR	0.0792		exact
dec_MAP2K1_0819	MAP2K1	TGFBR1	-0.0096		exact
dec_MAP2K1_0819	MAP2K1	MAP2K3	0.2238		exact
dec_MAP2K1_0819	MAP2K1	MAP2K4	0.3047	23	exact
dec_MAP2K1_0819	MAP2K1	MAP2K5			missing
dec_MAP2K1_0819	MAP2K1	MAP2K6	0.2533		exact
dec_MAP2K1_0819	MAP2K1	MAP2K7	0.0937		exact
dec_MAP2K1_0819	MAP2K1	KDR	0.0734		exact
dec_MAP2K1_0820	MAP2K1	TGFBR1	0.0061		exact
dec_MAP2K1_0820	MAP2K1	MAP2K3	0.1528		exact
dec_MAP2K1_0820	MAP2K1	MAP2K4	0.2300	23	exact
dec_MAP2K1_0820	MAP2K1	MAP2K5			missing
dec_MAP2K1_0820	MAP2K1	MAP2K6	0.1633		exact
dec_MAP2K1_0820	MAP2K1	MAP2K7	0.0809		exact
dec_MAP2K1_0820	MAP2K1	KDR	0.1011		exact
dec_MAP2K1_0821	MAP2K1	TGFBR1	0.0203		exact
dec_MAP2K1_0821	MAP2K1	MAP2K3	0.1480		exact
dec_MAP2K1_0821	MAP2K1	MAP2K4	0.2503	23	exact
dec_MAP2K1_0821	MAP2K1	MAP2K5			missing
dec_MAP2K1_0821	MAP2K1	MAP2K6	0.1591		exact
dec_MAP2K1_0821	MAP2K1	MAP2K7	0.0865		exact
dec_MAP2K1_0821	MAP2K1	KDR	0.1079		exact
dec_MAP2K1_0823	MAP2K1	TGFBR1	0.0673		exact
dec_MAP2K1_0823	MAP2K1	MAP2K3	0.1222		exact
dec_MAP2K1_0823	MAP2K1	MAP2K4	0.1928	35	exact
dec_MAP2K1_0823	MAP2K1	MAP2K5			missing
dec_MAP2K1_0823	MAP2K1	MAP2K6	0.1262		exact
dec_MAP2K1_0823	MAP2K1	MAP2K7	0.0657		exact
dec_MAP2K1_0823	MAP2K1	KDR	0.1022		exact
dec_MAP2K1_0824	MAP2K1	TGFBR1	0.0382		exact
dec_MAP2K1_0824	MAP2K1	MAP2K3	0.1538		exact
dec_MAP2K1_0824	MAP2K1	MAP2K4	0.2349	25	exact
dec_MAP2K1_0824	MAP2K1	MAP2K5			missing
dec_MAP2K1_0824	MAP2K1	MAP2K6	0.1547		exact
dec_MAP2K1_0824	MAP2K1	MAP2K7	0.0825		exact
dec_MAP2K1_0824	MAP2K1	KDR	0.1564		exact
dec_MAP2K1_0825	MAP2K1	TGFBR1	0.0410		exact
dec_MAP2K1_0825	MAP2K1	MAP2K3	0.1283		exact
dec_MAP2K1_0825	MAP2K1	MAP2K4	0.2425	23	exact
dec_MAP2K1_0825	MAP2K1	MAP2K5			missing
dec_MAP2K1_0825	MAP2K1	MAP2K6	0.1337		exact
dec_MAP2K1_0825	MAP2K1	MAP2K7	0.0548		exact
dec_MAP2K1_0825	MAP2K1	KDR	0.0619		exact
dec_MAP2K1_0826	MAP2K1	TGFBR1	0.0348		exact
dec_MAP2K1_0826	MAP2K1	MAP2K3	0.1490		exact
dec_MAP2K1_0826	MAP2K1	MAP2K4	0.2405	23	exact
dec_MAP2K1_0826	MAP2K1	MAP2K5			missing
dec_MAP2K1_0826	MAP2K1	MAP2K6	0.1608		exact
dec_MAP2K1_0826	MAP2K1	MAP2K7	0.0830		exact
dec_MAP2K1_0826	MAP2K1	KDR	0.1261		exact
dec_MAP2K1_0827	MAP2K1	TGFBR1	0.0549		exact
dec_MAP2K1_0827	MAP2K1	MAP2K3	0.1378		exact
dec_MAP2K1_0827	MAP2K1	MAP2K4	0.2681	23	exact
dec_MAP2K1_0827	MAP2K1	MAP2K5			missing
dec_MAP2K1_0827	MAP2K1	MAP2K6	0.1496		exact
dec_MAP2K1_0827	MAP2K1	MAP2K7	0.0726		exact
dec_MAP2K1_0827	MAP2K1	KDR	0.1174		exact
dec_MAP2K1_0828	MAP2K1	TGFBR1	0.0359		exact
dec_MAP2K1_0828	MAP2K1	MAP2K3	0.1668		exact
dec_MAP2K1_0828	MAP2K1	MAP2K4	0.2157	29	exact
dec_MAP2K1_0828	MAP2K1	MAP2K5			missing
dec_MAP2K1_0828	MAP2K1	MAP2K6	0.1742		exact
dec_MAP2K1_0828	MAP2K1	MAP2K7	0.0744		exact
dec_MAP2K1_0828	MAP2K1	KDR	0.0731		exact
dec_MAP2K1_0829	MAP2K1	TGFBR1	0.0265		exact
dec_MAP2K1_0829	MAP2K1	MAP2K3	0.1414		exact
dec_MAP2K1_0829	MAP2K1	MAP2K4	0.2127	36	exact
dec_MAP2K1_0829	MAP2K1	MAP2K5			missing
dec_MAP2K1_0829	MAP2K1	MAP2K6	0.1423		exact
dec_MAP2K1_0829	MAP2K1	MAP2K7	0.0468		exact
dec_MAP2K1_0829	MAP2K1	KDR	0.0832		exact
dec_MAP2K1_0830	MAP2K1	TGFBR1	0.0366		exact
dec_MAP2K1_0830	MAP2K1	MAP2K3	0.0882		exact
dec_MAP2K1_0830	MAP2K1	MAP2K4	0.1664		exact
dec_MAP2K1_0830	MAP2K1	MAP2K5			missing
dec_MAP2K1_0830	MAP2K1	MAP2K6	0.0921		exact
dec_MAP2K1_0830	MAP2K1	MAP2K7	0.0635		exact
dec_MAP2K1_0830	MAP2K1	KDR	0.0952		exact
dec_MAP2K1_0831	MAP2K1	TGFBR1	0.0272		exact
dec_MAP2K1_0831	MAP2K1	MAP2K3	0.1459		exact
dec_MAP2K1_0831	MAP2K1	MAP2K4	0.2400	24	exact
dec_MAP2K1_0831	MAP2K1	MAP2K5			missing
dec_MAP2K1_0831	MAP2K1	MAP2K6	0.1567		exact
dec_MAP2K1_0831	MAP2K1	MAP2K7	0.0867		exact
dec_MAP2K1_0831	MAP2K1	KDR	0.1323		exact
dec_MAP2K1_0832	MAP2K1	TGFBR1	0.0405		exact
dec_MAP2K1_0832	MAP2K1	MAP2K3	0.1500		exact
dec_MAP2K1_0832	MAP2K1	MAP2K4	0.2714	23	exact
dec_MAP2K1_0832	MAP2K1	MAP2K5			missing
dec_MAP2K1_0832	MAP2K1	MAP2K6	0.1629		exact
dec_MAP2K1_0832	MAP2K1	MAP2K7	0.0899		exact
dec_MAP2K1_0832	MAP2K1	KDR	0.1071		exact
dec_MAP2K1_0833	MAP2K1	TGFBR1	0.0408		exact
dec_MAP2K1_0833	MAP2K1	MAP2K3	0.1369		exact
dec_MAP2K1_0833	MAP2K1	MAP2K4	0.2108	26	exact
dec_MAP2K1_0833	MAP2K1	MAP2K5			missing
dec_MAP2K1_0833	MAP2K1	MAP2K6	0.1428		exact
dec_MAP2K1_0833	MAP2K1	MAP2K7	0.0641		exact
dec_MAP2K1_0833	MAP2K1	KDR	0.0497		exact
dec_MAP2K1_0834	MAP2K1	TGFBR1	0.0199		exact
dec_MAP2K1_0834	MAP2K1	MAP2K3	0.1252		exact
dec_MAP2K1_0834	MAP2K1	MAP2K4	0.2045	33	exact
dec_MAP2K1_0834	MAP2K1	MAP2K5			missing
dec_MAP2K1_0834	MAP2K1	MAP2K6	0.1255		exact
dec_MAP2K1_0834	MAP2K1	MAP2K7	0.0283		exact
dec_MAP2K1_0834	MAP2K1	KDR	0.1073		exact
dec_MAP2K1_0835	MAP2K1	TGFBR1	0.0597		exact
dec_MAP2K1_0835	MAP2K1	MAP2K3	0.1839		exact
dec_MAP2K1_0835	MAP2K1	MAP2K4	0.2556	25	exact
dec_MAP2K1_0835	MAP2K1	MAP2K5			missing
dec_MAP2K1_0835	MAP2K1	MAP2K6	0.1801		exact
dec_MAP2K1_0835	MAP2K1	MAP2K7	0.0834		exact
dec_MAP2K1_0835	MAP2K1	KDR	0.0990		exact
dec_MAP2K1_0836	MAP2K1	TGFBR1	0.0151		exact
dec_MAP2K1_0836	MAP2K1	MAP2K3	0.1065		exact
dec_MAP2K1_0836	MAP2K1	MAP2K4	0.2117	26	exact
dec_MAP2K1_0836	MAP2K1	MAP2K5			missing
dec_MAP2K1_0836	MAP2K1	MAP2K6	0.1212		exact
dec_MAP2K1_0836	MAP2K1	MAP2K7	0.0484		exact
dec_MAP2K1_0836	MAP2K1	KDR	0.1160		exact
dec_MAP2K1_0837	MAP2K1	TGFBR1	-0.0176		exact
dec_MAP2K1_0837	MAP2K1	MAP2K3	0.1581		exact
dec_MAP2K1_0837	MAP2K1	MAP2K4	0.2050		exact
dec_MAP2K1_0837	MAP2K1	MAP2K5			missing
dec_MAP2K1_0837	MAP2K1	MAP2K6	0.1617		exact
dec_MAP2K1_0837	MAP2K1	MAP2K7	0.0982		exact
dec_MAP2K1_0837	MAP2K1	KDR	0.0322		exact
dec_MAP2K1_0838	MAP2K1	TGFBR1	0.0290		exact
dec_MAP2K1_0838	MAP2K1	MAP2K3	0.1274		exact
dec_MAP2K1_0838	MAP2K1	MAP2K4	0.2387	23	exact
dec_MAP2K1_0838	MAP2K1	MAP2K5			missing
dec_MAP2K1_0838	MAP2K1	MAP2K6	0.1377		exact
dec_MAP2K1_0838	MAP2K1	MAP2K7	0.0764		exact
dec_MAP2K1_0838	MAP2K1	KDR	0.1005		exact
dec_MAP2K1_0839	MAP2K1	TGFBR1	0.0210		exact
dec_MAP2K1_0839	MAP2K1	MAP2K3	0.1473		exact
dec_MAP2K1_0839	MAP2K1	MAP2K4	0.2037	23	exact
dec_MAP2K1_0839	MAP2K1	MAP2K5			missing
dec_MAP2K1_0839	MAP2K1	MAP2K6	0.1551		exact
dec_MAP2K1_0839	MAP2K1	MAP2K7	0.0836		exact
dec_MAP2K1_0839	MAP2K1	KDR	0.1123		exact
dec_MAP2K1_0840	MAP2K1	TGFBR1	0.0802		exact
dec_MAP2K1_0840	MAP2K1	MAP2K3	0.1472		exact
dec_MAP2K1_0840	MAP2K1	MAP2K4	0.2070		exact
dec_MAP2K1_0840	MAP2K1	MAP2K5			missing
dec_MAP2K1_0840	MAP2K1	MAP2K6	0.1505		exact
dec_MAP2K1_0840	MAP2K1	MAP2K7	0.0831		exact
dec_MAP2K1_0840	MAP2K1	KDR	0.0537		exact
dec_MAP2K1_0841	MAP2K1	TGFBR1	0.0313		exact
dec_MAP2K1_0841	MAP2K1	MAP2K3	0.1471		exact
dec_MAP2K1_0841	MAP2K1	MAP2K4	0.2206	23	exact
dec_MAP2K1_0841	MAP2K1	MAP2K5			missing
dec_MAP2K1_0841	MAP2K1	MAP2K6	0.1495		exact
dec_MAP2K1_0841	MAP2K1	MAP2K7	0.0900		exact
dec_MAP2K1_0841	MAP2K1	KDR	0.0911		exact
dec_MAP2K1_0842	MAP2K1	TGFBR1	0.0377		exact
dec_MAP2K1_0842	MAP2K1	MAP2K3	0.1449		exact
dec_MAP2K1_0842	MAP2K1	MAP2K4	0.2052	29	exact
dec_MAP2K1_0842	MAP2K1	MAP2K5			missing
dec_MAP2K1_0842	MAP2K1	MAP2K6	0.1450		exact
dec_MAP2K1_0842	MAP2K1	MAP2K7	0.0775		exact
dec_MAP2K1_0842	MAP2K1	KDR	0.1127		exact
dec_MAP2K1_0843	MAP2K1	TGFBR1	0.0212		exact
dec_MAP2K1_0843	MAP2K1	MAP2K3	0.0697		exact
dec_MAP2K1_0843	MAP2K1	MAP2K4	0.1870	32	exact
dec_MAP2K1_0843	MAP2K1	MAP2K5			missing
dec_MAP2K1_0843	MAP2K1	MAP2K6	0.0767		exact
dec_MAP2K1_0843	MAP2K1	MAP2K7	0.0257		exact
dec_MAP2K1_0843	MAP2K1	KDR	0.1217		exact
dec_MAP2K1_0844	MAP2K1	TGFBR1	-0.0341		exact
dec_MAP2K1_0844	MAP2K1	MAP2K3	0.1562		exact
dec_MAP2K1_0844	MAP2K1	MAP2K4	0.2685	23	exact
dec_MAP2K1_0844	MAP2K1	MAP2K5			missing
dec_MAP2K1_0844	MAP2K1	MAP2K6	0.1803		exact
dec_MAP2K1_0844	MAP2K1	MAP2K7	0.1217		exact
dec_MAP2K1_0844	MAP2K1	KDR	0.0749	25	exact
dec_MAP2K1_0845	MAP2K1	TGFBR1	0.0370		exact
dec_MAP2K1_0845	MAP2K1	MAP2K3	0.1158		exact
dec_MAP2K1_0845	MAP2K1	MAP2K4	0.2380	23	exact
dec_MAP2K1_0845	MAP2K1	MAP2K5			missing
dec_MAP2K1_0845	MAP2K1	MAP2K6	0.1278		exact
dec_MAP2K1_0845	MAP2K1	MAP2K7	0.0776		exact
dec_MAP2K1_0845	MAP2K1	KDR	0.0963		exact
dec_MAP2K1_0846	MAP2K1	TGFBR1	-0.0079		exact
dec_MAP2K1_0846	MAP2K1	MAP2K3	0.1683		exact
dec_MAP2K1_0846	MAP2K1	MAP2K4	0.2625	23	exact
dec_MAP2K1_0846	MAP2K1	MAP2K5			missing
dec_MAP2K1_0846	MAP2K1	MAP2K6	0.1857		exact
dec_MAP2K1_0846	MAP2K1	MAP2K7	0.1148		exact
dec_MAP2K1_0846	MAP2K1	KDR	0.0839	30	exact
dec_MAP2K1_0847	MAP2K1	TGFBR1	-0.0044		exact
dec_MAP2K1_0847	MAP2K1	MAP2K3	0.1308		exact
dec_MAP2K1_0847	MAP2K1	MAP2K4	0.2207	31	exact
dec_MAP2K1_0847	MAP2K1	MAP2K5			missing
dec_MAP2K1_0847	MAP2K1	MAP2K6	0.1415		exact
dec_MAP2K1_0847	MAP2K1	MAP2K7	0.0440		exact
dec_MAP2K1_0847	MAP2K1	KDR	0.0492		exact
dec_MAP2K1_0848	MAP2K1	TGFBR1	-0.0029		exact
dec_MAP2K1_0848	MAP2K1	MAP2K3	0.1388		exact
dec_MAP2K1_0848	MAP2K1	MAP2K4	0.2701	23	exact
dec_MAP2K1_0848	MAP2K1	MAP2K5			missing
dec_MAP2K1_0848	MAP2K1	MAP2K6	0.1589		exact
dec_MAP2K1_0848	MAP2K1	MAP2K7	0.0796		exact
dec_MAP2K1_0848	MAP2K1	KDR	0.0456		exact
dec_MAP2K1_0849	MAP2K1	TGFBR1	-0.0175		exact
dec_MAP2K1_0849	MAP2K1	MAP2K3	0.1305		exact
dec_MAP2K1_0849	MAP2K1	MAP2K4	0.2545	23	exact
dec_MAP2K1_0849	MAP2K1	MAP2K5			missing
dec_MAP2K1_0849	MAP2K1	MAP2K6	0.1580		exact
dec_MAP2K1_0849	MAP2K1	MAP2K7	0.0849		exact
dec_MAP2K1_0849	MAP2K1	KDR	0.0694		exact
dec_MAP2K1_0850	MAP2K1	TGFBR1	-0.0243		exact
dec_MAP2K1_0850	MAP2K1	MAP2K3	0.1560		exact
dec_MAP2K1_0850	MAP2K1	MAP2K4	0.2621	23	exact
dec_MAP2K1_0850	MAP2K1	MAP2K5			missing
dec_MAP2K1_0850	MAP2K1	MAP2K6	0.1778		exact
dec_MAP2K1_0850	MAP2K1	MAP2K7	0.1055		exact
dec_MAP2K1_0850	MAP2K1	KDR	0.0738	25	exact
dec_MAP2K1_0851	MAP2K1	TGFBR1	0.0407		exact
dec_MAP2K1_0851	MAP2K1	MAP2K3	0.1718		exact
dec_MAP2K1_0851	MAP2K1	MAP2K4	0.2117		exact
dec_MAP2K1_0851	MAP2K1	MAP2K5			missing
dec_MAP2K1_0851	MAP2K1	MAP2K6	0.1753		exact
dec_MAP2K1_0851	MAP2K1	MAP2K7	0.0768		exact
dec_MAP2K1_0851	MAP2K1	KDR	0.1248		exact
dec_MAP2K1_0852	MAP2K1	TGFBR1	-0.0106		exact
dec_MAP2K1_0852	MAP2K1	MAP2K3	0.1101		exact
dec_MAP2K1_0852	MAP2K1	MAP2K4	0.2351	24	exact
dec_MAP2K1_0852	MAP2K1	MAP2K5			missing
dec_MAP2K1_0852	MAP2K1	MAP2K6	0.1331		exact
dec_MAP2K1_0852	MAP2K1	MAP2K7	0.0533		exact
dec_MAP2K1_0852	MAP2K1	KDR	0.0749		exact
dec_MAP2K1_0853	MAP2K1	TGFBR1	0.0143		exact
dec_MAP2K1_0853	MAP2K1	MAP2K3	0.1312		exact
dec_MAP2K1_0853	MAP2K1	MAP2K4	0.2181	27	exact
dec_MAP2K1_0853	MAP2K1	MAP2K5			missing
dec_MAP2K1_0853	MAP2K1	MAP2K6	0.1438		exact
dec_MAP2K1_0853	MAP2K1	MAP2K7	0.0704		exact
dec_MAP2K1_0853	MAP2K1	KDR	0.1132		exact
dec_MAP2K1_0854	MAP2K1	TGFBR1	0.0146		exact
dec_MAP2K1_0854	MAP2K1	MAP2K3	0.1299		exact
dec_MAP2K1_0854	MAP2K1	MAP2K4	0.2105	28	exact
dec_MAP2K1_0854	MAP2K1	MAP2K5			missing
dec_MAP2K1_0854	MAP2K1	MAP2K6	0.1389		exact
dec_MAP2K1_0854	MAP2K1	MAP2K7	0.0759		exact
dec_MAP2K1_0854	MAP2K1	KDR	0.0965		exact
dec_MAP2K1_0855	MAP2K1	TGFBR1	0.0319		exact
dec_MAP2K1_0855	MAP2K1	MAP2K3	0.2010		exact
dec_MAP2K1_0855	MAP2K1	MAP2K4	0.2399		exact
dec_MAP2K1_0855	MAP2K1	MAP2K5			missing
dec_MAP2K1_0855	MAP2K1	MAP2K6	0.2094		exact
dec_MAP2K1_0855	MAP2K1	MAP2K7	0.0836		exact
dec_MAP2K1_0855	MAP2K1	KDR	-0.0157		exact
dec_MAP2K1_0856	MAP2K1	TGFBR1	0.0020		exact
dec_MAP2K1_0856	MAP2K1	MAP2K3	0.1869		exact
dec_MAP2K1_0856	MAP2K1	MAP2K4	0.2743	23	exact
dec_MAP2K1_0856	MAP2K1	MAP2K5			missing
dec_MAP2K1_0856	MAP2K1	MAP2K6	0.2048	31	exact
dec_MAP2K1_0856	MAP2K1	MAP2K7	0.1435		exact
dec_MAP2K1_0856	MAP2K1	KDR	0.0471		exact
dec_MAP2K1_0857	MAP2K1	TGFBR1	0.0307		exact
dec_MAP2K1_0857	MAP2K1	MAP2K3	0.1210		exact
dec_MAP2K1_0857	MAP2K1	MAP2K4	0.1989	25	exact
dec_MAP2K1_0857	MAP2K1	MAP2K5			missing
dec_MAP2K1_0857	MAP2K1	MAP2K6	0.1213		exact
dec_MAP2K1_0857	MAP2K1	MAP2K7	0.0528		exact
dec_MAP2K1_0857	MAP2K1	KDR	0.0903		exact
dec_MAP2K1_0858	MAP2K1	TGFBR1	0.0572		exact
dec_MAP2K1_0858	MAP2K1	MAP2K3	0.1815		exact
dec_MAP2K1_0858	MAP2K1	MAP2K4	0.2174	31	exact
dec_MAP2K1_0858	MAP2K1	MAP2K5			missing
dec_MAP2K1_0858	MAP2K1	MAP2K6	0.1750		exact
dec_MAP2K1_0858	MAP2K1	MAP2K7	0.1140		exact
dec_MAP2K1_0858	MAP2K1	KDR	0.0461		exact
dec_MAP2K1_0859	MAP2K1	TGFBR1	0.0207		exact
dec_MAP2K1_0859	MAP2K1	MAP2K3	0.0924		exact
dec_MAP2K1_0859	MAP2K1	MAP2K4	0.1354		exact
dec_MAP2K1_0859	MAP2K1	MAP2K5			missing
dec_MAP2K1_0859	MAP2K1	MAP2K6	0.0879		exact
dec_MAP2K1_0859	MAP2K1	MAP2K7	0.0555		exact
dec_MAP2K1_0859	MAP2K1	KDR	0.0055		exact
dec_MAP2K1_0860	MAP2K1	TGFBR1	0.0227		exact
dec_MAP2K1_0860	MAP2K1	MAP2K3	0.0918		exact
dec_MAP2K1_0860	MAP2K1	MAP2K4	0.1578		exact
dec_MAP2K1_0860	MAP2K1	MAP2K5			missing
dec_MAP2K1_0860	MAP2K1	MAP2K6	0.0971		exact
dec_MAP2K1_0860	MAP2K1	MAP2K7	0.0508		exact
dec_MAP2K1_0860	MAP2K1	KDR	0.0926		exact
dec_MAP2K1_0861	MAP2K1	TGFBR1	0.0206		exact
dec_MAP2K1_0861	MAP2K1	MAP2K3	0.1047		exact
dec_MAP2K1_0861	MAP2K1	MAP2K4	0.1900	119	exact
dec_MAP2K1_0861	MAP2K1	MAP2K5			missing
dec_MAP2K1_0861	MAP2K1	MAP2K6	0.1035		exact
dec_MAP2K1_0861	MAP2K1	MAP2K7	0.0522		exact
dec_MAP2K1_0861	MAP2K1	KDR	0.0589		exact
dec_MAP2K1_0862	MAP2K1	TGFBR1	0.0367		exact
dec_MAP2K1_0862	MAP2K1	MAP2K3	0.1322		exact
dec_MAP2K1_0862	MAP2K1	MAP2K4	0.1913		exact
dec_MAP2K1_0862	MAP2K1	MAP2K5			missing
dec_MAP2K1_0862	MAP2K1	MAP2K6	0.1330		exact
dec_MAP2K1_0862	MAP2K1	MAP2K7	0.0891		exact
dec_MAP2K1_0862	MAP2K1	KDR	0.0253		exact
dec_MAP2K1_0863	MAP2K1	TGFBR1	-0.0398		exact
dec_MAP2K1_0863	MAP2K1	MAP2K3	0.0715		exact
dec_MAP2K1_0863	MAP2K1	MAP2K4	0.1752		exact
dec_MAP2K1_0863	MAP2K1	MAP2K5			missing
dec_MAP2K1_0863	MAP2K1	MAP2K6	0.0912		exact
dec_MAP2K1_0863	MAP2K1	MAP2K7	0.0580		exact
dec_MAP2K1_0863	MAP2K1	KDR	0.0038		exact
dec_MAP2K1_0864	MAP2K1	TGFBR1	0.0766		exact
dec_MAP2K1_0864	MAP2K1	MAP2K3	0.1786		exact
dec_MAP2K1_0864	MAP2K1	MAP2K4	0.2358	31	exact
dec_MAP2K1_0864	MAP2K1	MAP2K5			missing
dec_MAP2K1_0864	MAP2K1	MAP2K6	0.1815		exact
dec_MAP2K1_0864	MAP2K1	MAP2K7	0.1507		exact
dec_MAP2K1_0864	MAP2K1	KDR	0.0959		exact
dec_MAP2K1_0865	MAP2K1	TGFBR1	0.0423		exact
dec_MAP2K1_0865	MAP2K1	MAP2K3	0.0538		exact
dec_MAP2K1_0865	MAP2K1	MAP2K4	0.2187	23	exact
dec_MAP2K1_0865	MAP2K1	MAP2K5			missing
