sample_name	target	off_target	off_target_pidx	cosine
dec_BTK_0107	BTK	ERBB4	22387	0.1844
dec_BTK_0108	BTK	CSK	21475	0.1450
dec_BTK_0108	BTK	ITK	22283	0.2630
dec_BTK_0108	BTK	EGFR	19976	0.0928
dec_BTK_0108	BTK	BMX	21763	0.2874
dec_BTK_0108	BTK	TEC	21514	0.2908
dec_BTK_0108	BTK	ERBB2	20130	0.1147
dec_BTK_0108	BTK	ERBB4	22387	0.1226
dec_BTK_0109	BTK	CSK	21475	0.2576
dec_BTK_0109	BTK	ITK	22283	0.2580
dec_BTK_0109	BTK	EGFR	19976	0.1612
dec_BTK_0109	BTK	BMX	21763	0.2826
dec_BTK_0109	BTK	TEC	21514	0.2842
dec_BTK_0109	BTK	ERBB2	20130	0.1803
dec_BTK_0109	BTK	ERBB4	22387	0.1874
dec_BTK_0110	BTK	CSK	21475	0.1380
dec_BTK_0110	BTK	ITK	22283	0.1952
dec_BTK_0110	BTK	EGFR	19976	0.0973
dec_BTK_0110	BTK	BMX	21763	0.2764
dec_BTK_0110	BTK	TEC	21514	0.2193
dec_BTK_0110	BTK	ERBB2	20130	0.1034
dec_BTK_0110	BTK	ERBB4	22387	0.0898
dec_BTK_0111	BTK	CSK	21475	0.1660
dec_BTK_0111	BTK	ITK	22283	0.2377
dec_BTK_0111	BTK	EGFR	19976	0.1333
dec_BTK_0111	BTK	BMX	21763	0.2476
dec_BTK_0111	BTK	TEC	21514	0.2458
dec_BTK_0111	BTK	ERBB2	20130	0.1417
dec_BTK_0111	BTK	ERBB4	22387	0.1400
dec_BTK_0112	BTK	CSK	21475	0.2089
dec_BTK_0112	BTK	ITK	22283	0.2578
dec_BTK_0112	BTK	EGFR	19976	0.0952
dec_BTK_0112	BTK	BMX	21763	0.2653
dec_BTK_0112	BTK	TEC	21514	0.2480
dec_BTK_0112	BTK	ERBB2	20130	0.1027
dec_BTK_0112	BTK	ERBB4	22387	0.0836
dec_BTK_0113	BTK	CSK	21475	0.1721
dec_BTK_0113	BTK	ITK	22283	0.2422
dec_BTK_0113	BTK	EGFR	19976	0.1154
dec_BTK_0113	BTK	BMX	21763	0.2504
dec_BTK_0113	BTK	TEC	21514	0.2492
dec_BTK_0113	BTK	ERBB2	20130	0.1273
dec_BTK_0113	BTK	ERBB4	22387	0.1275
dec_BTK_0114	BTK	CSK	21475	0.2049
dec_BTK_0114	BTK	ITK	22283	0.2924
dec_BTK_0114	BTK	EGFR	19976	0.0638
dec_BTK_0114	BTK	BMX	21763	0.2694
dec_BTK_0114	BTK	TEC	21514	0.3126
dec_BTK_0114	BTK	ERBB2	20130	0.0836
dec_BTK_0114	BTK	ERBB4	22387	0.0719
dec_BTK_0115	BTK	CSK	21475	0.2021
dec_BTK_0115	BTK	ITK	22283	0.2173
dec_BTK_0115	BTK	EGFR	19976	0.1369
dec_BTK_0115	BTK	BMX	21763	0.2327
dec_BTK_0115	BTK	TEC	21514	0.2573
dec_BTK_0115	BTK	ERBB2	20130	0.1430
dec_BTK_0115	BTK	ERBB4	22387	0.1512
dec_BTK_0116	BTK	CSK	21475	0.1015
dec_BTK_0116	BTK	ITK	22283	0.1772
dec_BTK_0116	BTK	EGFR	19976	0.0213
dec_BTK_0116	BTK	BMX	21763	0.2631
dec_BTK_0116	BTK	TEC	21514	0.2145
dec_BTK_0116	BTK	ERBB2	20130	0.0178
dec_BTK_0116	BTK	ERBB4	22387	0.0090
dec_BTK_0117	BTK	CSK	21475	0.1053
dec_BTK_0117	BTK	ITK	22283	0.2460
dec_BTK_0117	BTK	EGFR	19976	0.1272
dec_BTK_0117	BTK	BMX	21763	0.2298
dec_BTK_0117	BTK	TEC	21514	0.2302
dec_BTK_0117	BTK	ERBB2	20130	0.1500
dec_BTK_0117	BTK	ERBB4	22387	0.1387
dec_BTK_0118	BTK	CSK	21475	0.2026
dec_BTK_0118	BTK	ITK	22283	0.2708
dec_BTK_0118	BTK	EGFR	19976	0.1723
dec_BTK_0118	BTK	BMX	21763	0.2694
dec_BTK_0118	BTK	TEC	21514	0.2852
dec_BTK_0118	BTK	ERBB2	20130	0.2004
dec_BTK_0118	BTK	ERBB4	22387	0.1876
dec_BTK_0119	BTK	CSK	21475	0.1882
dec_BTK_0119	BTK	ITK	22283	0.2345
dec_BTK_0119	BTK	EGFR	19976	0.0527
dec_BTK_0119	BTK	BMX	21763	0.2392
dec_BTK_0119	BTK	TEC	21514	0.2591
dec_BTK_0119	BTK	ERBB2	20130	0.0637
dec_BTK_0119	BTK	ERBB4	22387	0.0480
dec_BTK_0120	BTK	CSK	21475	0.1533
dec_BTK_0120	BTK	ITK	22283	0.2394
dec_BTK_0120	BTK	EGFR	19976	0.1507
dec_BTK_0120	BTK	BMX	21763	0.2510
dec_BTK_0120	BTK	TEC	21514	0.2455
dec_BTK_0120	BTK	ERBB2	20130	0.1718
dec_BTK_0120	BTK	ERBB4	22387	0.1779
dec_BTK_0121	BTK	CSK	21475	0.2340
dec_BTK_0121	BTK	ITK	22283	0.2766
dec_BTK_0121	BTK	EGFR	19976	0.1468
dec_BTK_0121	BTK	BMX	21763	0.2440
dec_BTK_0121	BTK	TEC	21514	0.2894
dec_BTK_0121	BTK	ERBB2	20130	0.1661
dec_BTK_0121	BTK	ERBB4	22387	0.1710
dec_BTK_0122	BTK	CSK	21475	0.1234
dec_BTK_0122	BTK	ITK	22283	0.2729
dec_BTK_0122	BTK	EGFR	19976	0.1067
dec_BTK_0122	BTK	BMX	21763	0.2720
dec_BTK_0122	BTK	TEC	21514	0.2959
dec_BTK_0122	BTK	ERBB2	20130	0.1249
dec_BTK_0122	BTK	ERBB4	22387	0.1100
dec_BTK_0123	BTK	CSK	21475	0.0872
dec_BTK_0123	BTK	ITK	22283	0.2139
dec_BTK_0123	BTK	EGFR	19976	0.0956
dec_BTK_0123	BTK	BMX	21763	0.2504
dec_BTK_0123	BTK	TEC	21514	0.2207
dec_BTK_0123	BTK	ERBB2	20130	0.1174
dec_BTK_0123	BTK	ERBB4	22387	0.1055
dec_BTK_0124	BTK	CSK	21475	0.1917
dec_BTK_0124	BTK	ITK	22283	0.2683
dec_BTK_0124	BTK	EGFR	19976	0.1160
dec_BTK_0124	BTK	BMX	21763	0.2456
dec_BTK_0124	BTK	TEC	21514	0.2668
dec_BTK_0124	BTK	ERBB2	20130	0.1322
dec_BTK_0124	BTK	ERBB4	22387	0.1301
dec_BTK_0125	BTK	CSK	21475	0.1073
dec_BTK_0125	BTK	ITK	22283	0.2451
dec_BTK_0125	BTK	EGFR	19976	0.1088
dec_BTK_0125	BTK	BMX	21763	0.2093
dec_BTK_0125	BTK	TEC	21514	0.2197
dec_BTK_0125	BTK	ERBB2	20130	0.1401
dec_BTK_0125	BTK	ERBB4	22387	0.1256
dec_BTK_0126	BTK	CSK	21475	0.1800
dec_BTK_0126	BTK	ITK	22283	0.2213
dec_BTK_0126	BTK	EGFR	19976	0.1097
dec_BTK_0126	BTK	BMX	21763	0.2299
dec_BTK_0126	BTK	TEC	21514	0.2443
dec_BTK_0126	BTK	ERBB2	20130	0.1281
dec_BTK_0126	BTK	ERBB4	22387	0.1280
dec_BTK_0127	BTK	CSK	21475	0.1028
dec_BTK_0127	BTK	ITK	22283	0.2422
dec_BTK_0127	BTK	EGFR	19976	0.1397
dec_BTK_0127	BTK	BMX	21763	0.2552
dec_BTK_0127	BTK	TEC	21514	0.2323
dec_BTK_0127	BTK	ERBB2	20130	0.1562
dec_BTK_0127	BTK	ERBB4	22387	0.1402
dec_BTK_0128	BTK	CSK	21475	0.1548
dec_BTK_0128	BTK	ITK	22283	0.1916
dec_BTK_0128	BTK	EGFR	19976	0.0876
dec_BTK_0128	BTK	BMX	21763	0.2513
dec_BTK_0128	BTK	TEC	21514	0.2307
dec_BTK_0128	BTK	ERBB2	20130	0.1015
dec_BTK_0128	BTK	ERBB4	22387	0.0873
dec_BTK_0129	BTK	CSK	21475	0.1115
dec_BTK_0129	BTK	ITK	22283	0.2134
dec_BTK_0129	BTK	EGFR	19976	0.0114
dec_BTK_0129	BTK	BMX	21763	0.2728
dec_BTK_0129	BTK	TEC	21514	0.2074
dec_BTK_0129	BTK	ERBB2	20130	0.0100
dec_BTK_0129	BTK	ERBB4	22387	0.0004
dec_BTK_0130	BTK	CSK	21475	0.1256
dec_BTK_0130	BTK	ITK	22283	0.1926
dec_BTK_0130	BTK	EGFR	19976	0.0371
dec_BTK_0130	BTK	BMX	21763	0.2681
dec_BTK_0130	BTK	TEC	21514	0.2035
dec_BTK_0130	BTK	ERBB2	20130	0.0398
dec_BTK_0130	BTK	ERBB4	22387	0.0276
dec_BTK_0131	BTK	CSK	21475	0.1662
dec_BTK_0131	BTK	ITK	22283	0.2270
dec_BTK_0131	BTK	EGFR	19976	0.0970
dec_BTK_0131	BTK	BMX	21763	0.2130
dec_BTK_0131	BTK	TEC	21514	0.2441
dec_BTK_0131	BTK	ERBB2	20130	0.1103
dec_BTK_0131	BTK	ERBB4	22387	0.1063
dec_BTK_0132	BTK	CSK	21475	0.1744
dec_BTK_0132	BTK	ITK	22283	0.2785
dec_BTK_0132	BTK	EGFR	19976	0.1392
dec_BTK_0132	BTK	BMX	21763	0.2732
dec_BTK_0132	BTK	TEC	21514	0.2711
dec_BTK_0132	BTK	ERBB2	20130	0.1381
dec_BTK_0132	BTK	ERBB4	22387	0.1309
dec_BTK_0133	BTK	CSK	21475	0.1822
dec_BTK_0133	BTK	ITK	22283	0.2166
dec_BTK_0133	BTK	EGFR	19976	0.2157
dec_BTK_0133	BTK	BMX	21763	0.2281
dec_BTK_0133	BTK	TEC	21514	0.2283
dec_BTK_0133	BTK	ERBB2	20130	0.2029
dec_BTK_0133	BTK	ERBB4	22387	0.2151
dec_BTK_0134	BTK	CSK	21475	0.1909
dec_BTK_0134	BTK	ITK	22283	0.2686
dec_BTK_0134	BTK	EGFR	19976	0.1223
dec_BTK_0134	BTK	BMX	21763	0.2348
dec_BTK_0134	BTK	TEC	21514	0.2819
dec_BTK_0134	BTK	ERBB2	20130	0.1406
dec_BTK_0134	BTK	ERBB4	22387	0.1427
dec_BTK_0135	BTK	CSK	21475	0.1931
dec_BTK_0135	BTK	ITK	22283	0.2465
dec_BTK_0135	BTK	EGFR	19976	0.1297
dec_BTK_0135	BTK	BMX	21763	0.2349
dec_BTK_0135	BTK	TEC	21514	0.2526
dec_BTK_0135	BTK	ERBB2	20130	0.1428
dec_BTK_0135	BTK	ERBB4	22387	0.1371
dec_BTK_0136	BTK	CSK	21475	0.1512
dec_BTK_0136	BTK	ITK	22283	0.2369
dec_BTK_0136	BTK	EGFR	19976	0.1351
dec_BTK_0136	BTK	BMX	21763	0.2606
dec_BTK_0136	BTK	TEC	21514	0.2385
dec_BTK_0136	BTK	ERBB2	20130	0.1245
dec_BTK_0136	BTK	ERBB4	22387	0.1426
dec_BTK_0137	BTK	CSK	21475	0.1881
dec_BTK_0137	BTK	ITK	22283	0.2410
dec_BTK_0137	BTK	EGFR	19976	0.1175
dec_BTK_0137	BTK	BMX	21763	0.2820
dec_BTK_0137	BTK	TEC	21514	0.2518
dec_BTK_0137	BTK	ERBB2	20130	0.1263
dec_BTK_0137	BTK	ERBB4	22387	0.1308
dec_BTK_0138	BTK	CSK	21475	0.1148
dec_BTK_0138	BTK	ITK	22283	0.2102
dec_BTK_0138	BTK	EGFR	19976	0.0585
dec_BTK_0138	BTK	BMX	21763	0.2656
dec_BTK_0138	BTK	TEC	21514	0.1994
dec_BTK_0138	BTK	ERBB2	20130	0.0646
dec_BTK_0138	BTK	ERBB4	22387	0.0591
dec_BTK_0139	BTK	CSK	21475	0.2138
dec_BTK_0139	BTK	ITK	22283	0.2107
dec_BTK_0139	BTK	EGFR	19976	0.1385
dec_BTK_0139	BTK	BMX	21763	0.2154
dec_BTK_0139	BTK	TEC	21514	0.2223
dec_BTK_0139	BTK	ERBB2	20130	0.1463
dec_BTK_0139	BTK	ERBB4	22387	0.1435
dec_BTK_0140	BTK	CSK	21475	0.1734
dec_BTK_0140	BTK	ITK	22283	0.2481
dec_BTK_0140	BTK	EGFR	19976	0.0922
dec_BTK_0140	BTK	BMX	21763	0.2485
dec_BTK_0140	BTK	TEC	21514	0.2554
dec_BTK_0140	BTK	ERBB2	20130	0.0967
dec_BTK_0140	BTK	ERBB4	22387	0.0984
dec_BTK_0141	BTK	CSK	21475	0.1327
dec_BTK_0141	BTK	ITK	22283	0.2177
dec_BTK_0141	BTK	EGFR	19976	0.1056
dec_BTK_0141	BTK	BMX	21763	0.2041
dec_BTK_0141	BTK	TEC	21514	0.2325
dec_BTK_0141	BTK	ERBB2	20130	0.1216
dec_BTK_0141	BTK	ERBB4	22387	0.1159
dec_BTK_0142	BTK	CSK	21475	0.1232
dec_BTK_0142	BTK	ITK	22283	0.2360
dec_BTK_0142	BTK	EGFR	19976	0.1191
dec_BTK_0142	BTK	BMX	21763	0.2385
dec_BTK_0142	BTK	TEC	21514	0.2543
dec_BTK_0142	BTK	ERBB2	20130	0.1138
dec_BTK_0142	BTK	ERBB4	22387	0.1241
dec_BTK_0143	BTK	CSK	21475	0.2080
dec_BTK_0143	BTK	ITK	22283	0.2151
dec_BTK_0143	BTK	EGFR	19976	0.1324
dec_BTK_0143	BTK	BMX	21763	0.2202
dec_BTK_0143	BTK	TEC	21514	0.2425
dec_BTK_0143	BTK	ERBB2	20130	0.1322
dec_BTK_0143	BTK	ERBB4	22387	0.1460
dec_BTK_0144	BTK	CSK	21475	0.0938
dec_BTK_0144	BTK	ITK	22283	0.1783
dec_BTK_0144	BTK	EGFR	19976	0.0384
dec_BTK_0144	BTK	BMX	21763	0.2575
dec_BTK_0144	BTK	TEC	21514	0.2114
dec_BTK_0144	BTK	ERBB2	20130	0.0328
dec_BTK_0144	BTK	ERBB4	22387	0.0304
dec_BTK_0145	BTK	CSK	21475	0.1947
dec_BTK_0145	BTK	ITK	22283	0.2502
dec_BTK_0145	BTK	EGFR	19976	0.1245
dec_BTK_0145	BTK	BMX	21763	0.2584
dec_BTK_0145	BTK	TEC	21514	0.2449
dec_BTK_0145	BTK	ERBB2	20130	0.1217
dec_BTK_0145	BTK	ERBB4	22387	0.1361
dec_BTK_0146	BTK	CSK	21475	0.1567
dec_BTK_0146	BTK	ITK	22283	0.2117
dec_BTK_0146	BTK	EGFR	19976	0.1174
dec_BTK_0146	BTK	BMX	21763	0.2229
dec_BTK_0146	BTK	TEC	21514	0.2326
dec_BTK_0146	BTK	ERBB2	20130	0.1475
dec_BTK_0146	BTK	ERBB4	22387	0.1250
dec_BTK_0147	BTK	CSK	21475	0.1231
dec_BTK_0147	BTK	ITK	22283	0.2251
dec_BTK_0147	BTK	EGFR	19976	0.1743
dec_BTK_0147	BTK	BMX	21763	0.2085
dec_BTK_0147	BTK	TEC	21514	0.2357
dec_BTK_0147	BTK	ERBB2	20130	0.2038
dec_BTK_0147	BTK	ERBB4	22387	0.1905
dec_BTK_0148	BTK	CSK	21475	0.1306
dec_BTK_0148	BTK	ITK	22283	0.2313
dec_BTK_0148	BTK	EGFR	19976	0.1049
dec_BTK_0148	BTK	BMX	21763	0.2689
dec_BTK_0148	BTK	TEC	21514	0.2449
dec_BTK_0148	BTK	ERBB2	20130	0.1246
dec_BTK_0148	BTK	ERBB4	22387	0.1180
dec_BTK_0149	BTK	CSK	21475	0.0922
dec_BTK_0149	BTK	ITK	22283	0.2095
dec_BTK_0149	BTK	EGFR	19976	0.0060
dec_BTK_0149	BTK	BMX	21763	0.2650
dec_BTK_0149	BTK	TEC	21514	0.2084
dec_BTK_0149	BTK	ERBB2	20130	0.0140
dec_BTK_0149	BTK	ERBB4	22387	0.0059
dec_BTK_0150	BTK	CSK	21475	0.1306
dec_BTK_0150	BTK	ITK	22283	0.2313
dec_BTK_0150	BTK	EGFR	19976	0.1049
dec_BTK_0150	BTK	BMX	21763	0.2689
dec_BTK_0150	BTK	TEC	21514	0.2449
dec_BTK_0150	BTK	ERBB2	20130	0.1246
dec_BTK_0150	BTK	ERBB4	22387	0.1180
dec_BTK_0151	BTK	CSK	21475	0.0961
dec_BTK_0151	BTK	ITK	22283	0.1651
dec_BTK_0151	BTK	EGFR	19976	0.0447
dec_BTK_0151	BTK	BMX	21763	0.2450
dec_BTK_0151	BTK	TEC	21514	0.2035
dec_BTK_0151	BTK	ERBB2	20130	0.0413
dec_BTK_0151	BTK	ERBB4	22387	0.0325
dec_BTK_0152	BTK	CSK	21475	0.1121
dec_BTK_0152	BTK	ITK	22283	0.2084
dec_BTK_0152	BTK	EGFR	19976	0.1012
dec_BTK_0152	BTK	BMX	21763	0.2416
dec_BTK_0152	BTK	TEC	21514	0.2033
dec_BTK_0152	BTK	ERBB2	20130	0.1194
dec_BTK_0152	BTK	ERBB4	22387	0.1108
dec_BTK_0153	BTK	CSK	21475	0.0922
dec_BTK_0153	BTK	ITK	22283	0.2095
dec_BTK_0153	BTK	EGFR	19976	0.0060
dec_BTK_0153	BTK	BMX	21763	0.2650
dec_BTK_0153	BTK	TEC	21514	0.2084
dec_BTK_0153	BTK	ERBB2	20130	0.0140
dec_BTK_0153	BTK	ERBB4	22387	0.0059
dec_BTK_0154	BTK	CSK	21475	0.1020
dec_BTK_0154	BTK	ITK	22283	0.2516
dec_BTK_0154	BTK	EGFR	19976	0.1484
dec_BTK_0154	BTK	BMX	21763	0.2228
dec_BTK_0154	BTK	TEC	21514	0.2295
dec_BTK_0154	BTK	ERBB2	20130	0.1844
dec_BTK_0154	BTK	ERBB4	22387	0.1676
dec_CDK4_0161	CDK4	CDK1	20202	0.2598
dec_CDK4_0161	CDK4	CDK2	20984	0.2088
dec_CDK4_0161	CDK4	CDK7	21717	0.1771
dec_CDK4_0161	CDK4	CDK9	21720	0.1191
dec_CDK4_0162	CDK4	CDK1	20202	0.2412
dec_CDK4_0162	CDK4	CDK2	20984	0.1866
dec_CDK4_0162	CDK4	CDK7	21717	0.1782
dec_CDK4_0162	CDK4	CDK9	21720	0.1276
dec_CDK4_0163	CDK4	CDK1	20202	0.2699
dec_CDK4_0163	CDK4	CDK2	20984	0.2060
dec_CDK4_0163	CDK4	CDK7	21717	0.2114
dec_CDK4_0163	CDK4	CDK9	21720	0.1722
dec_CDK4_0164	CDK4	CDK1	20202	0.2196
dec_CDK4_0164	CDK4	CDK2	20984	0.1798
dec_CDK4_0164	CDK4	CDK7	21717	0.1832
dec_CDK4_0164	CDK4	CDK9	21720	0.1329
dec_CDK4_0165	CDK4	CDK1	20202	0.2358
dec_CDK4_0165	CDK4	CDK2	20984	0.1936
dec_CDK4_0165	CDK4	CDK7	21717	0.2142
dec_CDK4_0165	CDK4	CDK9	21720	0.2188
dec_CDK4_0166	CDK4	CDK1	20202	0.2058
dec_CDK4_0166	CDK4	CDK2	20984	0.1924
dec_CDK4_0166	CDK4	CDK7	21717	0.1894
dec_CDK4_0166	CDK4	CDK9	21720	0.1335
dec_CDK4_0167	CDK4	CDK1	20202	0.2161
dec_CDK4_0167	CDK4	CDK2	20984	0.1564
dec_CDK4_0167	CDK4	CDK7	21717	0.1536
dec_CDK4_0167	CDK4	CDK9	21720	0.0996
dec_CDK4_0168	CDK4	CDK1	20202	0.2419
dec_CDK4_0168	CDK4	CDK2	20984	0.1781
dec_CDK4_0168	CDK4	CDK7	21717	0.1988
dec_CDK4_0168	CDK4	CDK9	21720	0.1500
dec_CDK4_0169	CDK4	CDK1	20202	0.2371
dec_CDK4_0169	CDK4	CDK2	20984	0.1954
dec_CDK4_0169	CDK4	CDK7	21717	0.1665
dec_CDK4_0169	CDK4	CDK9	21720	0.1307
dec_CDK4_0170	CDK4	CDK1	20202	0.2241
dec_CDK4_0170	CDK4	CDK2	20984	0.2071
dec_CDK4_0170	CDK4	CDK7	21717	0.2031
dec_CDK4_0170	CDK4	CDK9	21720	0.1366
dec_CDK4_0171	CDK4	CDK1	20202	0.2140
dec_CDK4_0171	CDK4	CDK2	20984	0.1700
dec_CDK4_0171	CDK4	CDK7	21717	0.1768
dec_CDK4_0171	CDK4	CDK9	21720	0.1140
dec_CDK4_0172	CDK4	CDK1	20202	0.2190
dec_CDK4_0172	CDK4	CDK2	20984	0.1619
dec_CDK4_0172	CDK4	CDK7	21717	0.1685
dec_CDK4_0172	CDK4	CDK9	21720	0.1323
dec_CDK4_0173	CDK4	CDK1	20202	0.2467
dec_CDK4_0173	CDK4	CDK2	20984	0.2299
dec_CDK4_0173	CDK4	CDK7	21717	0.2308
dec_CDK4_0173	CDK4	CDK9	21720	0.1472
dec_CDK4_0174	CDK4	CDK1	20202	0.1888
dec_CDK4_0174	CDK4	CDK2	20984	0.1397
dec_CDK4_0174	CDK4	CDK7	21717	0.1463
dec_CDK4_0174	CDK4	CDK9	21720	0.1101
dec_CDK4_0175	CDK4	CDK1	20202	0.1896
dec_CDK4_0175	CDK4	CDK2	20984	0.1251
dec_CDK4_0175	CDK4	CDK7	21717	0.1398
dec_CDK4_0175	CDK4	CDK9	21720	0.1433
dec_CDK4_0176	CDK4	CDK1	20202	0.3048
dec_CDK4_0176	CDK4	CDK2	20984	0.2057
dec_CDK4_0176	CDK4	CDK7	21717	0.2228
dec_CDK4_0176	CDK4	CDK9	21720	0.1178
dec_CDK4_0177	CDK4	CDK1	20202	0.2060
dec_CDK4_0177	CDK4	CDK2	20984	0.1684
dec_CDK4_0177	CDK4	CDK7	21717	0.1682
dec_CDK4_0177	CDK4	CDK9	21720	0.1365
dec_CDK4_0178	CDK4	CDK1	20202	0.2240
dec_CDK4_0178	CDK4	CDK2	20984	0.1555
dec_CDK4_0178	CDK4	CDK7	21717	0.1839
dec_CDK4_0178	CDK4	CDK9	21720	0.1273
dec_CDK4_0179	CDK4	CDK1	20202	0.1991
dec_CDK4_0179	CDK4	CDK2	20984	0.1826
dec_CDK4_0179	CDK4	CDK7	21717	0.1756
dec_CDK4_0179	CDK4	CDK9	21720	0.1298
dec_CDK4_0180	CDK4	CDK1	20202	0.2258
dec_CDK4_0180	CDK4	CDK2	20984	0.1787
dec_CDK4_0180	CDK4	CDK7	21717	0.1981
dec_CDK4_0180	CDK4	CDK9	21720	0.1653
dec_CDK4_0181	CDK4	CDK1	20202	0.1996
dec_CDK4_0181	CDK4	CDK2	20984	0.1362
dec_CDK4_0181	CDK4	CDK7	21717	0.1520
dec_CDK4_0181	CDK4	CDK9	21720	0.1486
dec_CDK4_0182	CDK4	CDK1	20202	0.1803
dec_CDK4_0182	CDK4	CDK2	20984	0.1218
dec_CDK4_0182	CDK4	CDK7	21717	0.1473
dec_CDK4_0182	CDK4	CDK9	21720	0.1383
dec_CDK4_0183	CDK4	CDK1	20202	0.2183
dec_CDK4_0183	CDK4	CDK2	20984	0.1584
dec_CDK4_0183	CDK4	CDK7	21717	0.1557
dec_CDK4_0183	CDK4	CDK9	21720	0.1533
dec_CDK4_0184	CDK4	CDK1	20202	0.2026
dec_CDK4_0184	CDK4	CDK2	20984	0.1352
dec_CDK4_0184	CDK4	CDK7	21717	0.1527
dec_CDK4_0184	CDK4	CDK9	21720	0.1404
dec_CDK4_0185	CDK4	CDK1	20202	0.2173
dec_CDK4_0185	CDK4	CDK2	20984	0.1427
dec_CDK4_0185	CDK4	CDK7	21717	0.1628
dec_CDK4_0185	CDK4	CDK9	21720	0.0876
dec_CDK4_0186	CDK4	CDK1	20202	0.2076
dec_CDK4_0186	CDK4	CDK2	20984	0.1512
dec_CDK4_0186	CDK4	CDK7	21717	0.1866
dec_CDK4_0186	CDK4	CDK9	21720	0.1326
dec_CDK4_0187	CDK4	CDK1	20202	0.2201
dec_CDK4_0187	CDK4	CDK2	20984	0.1483
dec_CDK4_0187	CDK4	CDK7	21717	0.1802
dec_CDK4_0187	CDK4	CDK9	21720	0.1266
dec_CDK4_0188	CDK4	CDK1	20202	0.1863
dec_CDK4_0188	CDK4	CDK2	20984	0.1238
dec_CDK4_0188	CDK4	CDK7	21717	0.1329
dec_CDK4_0188	CDK4	CDK9	21720	0.1039
dec_CDK4_0189	CDK4	CDK1	20202	0.2479
dec_CDK4_0189	CDK4	CDK2	20984	0.1764
dec_CDK4_0189	CDK4	CDK7	21717	0.2201
dec_CDK4_0189	CDK4	CDK9	21720	0.1071
dec_CDK4_0190	CDK4	CDK1	20202	0.1765
dec_CDK4_0190	CDK4	CDK2	20984	0.1108
dec_CDK4_0190	CDK4	CDK7	21717	0.1418
dec_CDK4_0190	CDK4	CDK9	21720	0.0951
dec_CDK4_0191	CDK4	CDK1	20202	0.1802
dec_CDK4_0191	CDK4	CDK2	20984	0.1242
dec_CDK4_0191	CDK4	CDK7	21717	0.1486
dec_CDK4_0191	CDK4	CDK9	21720	0.1142
dec_CDK4_0192	CDK4	CDK1	20202	0.2069
dec_CDK4_0192	CDK4	CDK2	20984	0.1482
dec_CDK4_0192	CDK4	CDK7	21717	0.1533
dec_CDK4_0192	CDK4	CDK9	21720	0.1021
dec_CDK4_0193	CDK4	CDK1	20202	0.2134
dec_CDK4_0193	CDK4	CDK2	20984	0.1591
dec_CDK4_0193	CDK4	CDK7	21717	0.1661
dec_CDK4_0193	CDK4	CDK9	21720	0.1682
dec_CDK4_0194	CDK4	CDK1	20202	0.1988
dec_CDK4_0194	CDK4	CDK2	20984	0.1216
dec_CDK4_0194	CDK4	CDK7	21717	0.1320
dec_CDK4_0194	CDK4	CDK9	21720	0.1169
dec_CDK4_0195	CDK4	CDK1	20202	0.2313
dec_CDK4_0195	CDK4	CDK2	20984	0.2046
dec_CDK4_0195	CDK4	CDK7	21717	0.1933
dec_CDK4_0195	CDK4	CDK9	21720	0.1245
dec_CDK4_0196	CDK4	CDK1	20202	0.1991
dec_CDK4_0196	CDK4	CDK2	20984	0.1811
dec_CDK4_0196	CDK4	CDK7	21717	0.1904
dec_CDK4_0196	CDK4	CDK9	21720	0.1214
dec_CDK4_0197	CDK4	CDK1	20202	0.1819
dec_CDK4_0197	CDK4	CDK2	20984	0.1223
dec_CDK4_0197	CDK4	CDK7	21717	0.1146
dec_CDK4_0197	CDK4	CDK9	21720	0.0669
dec_CDK4_0198	CDK4	CDK1	20202	0.2019
dec_CDK4_0198	CDK4	CDK2	20984	0.1376
dec_CDK4_0198	CDK4	CDK7	21717	0.1538
dec_CDK4_0198	CDK4	CDK9	21720	0.1125
dec_CDK4_0199	CDK4	CDK1	20202	0.2880
dec_CDK4_0199	CDK4	CDK2	20984	0.1887
dec_CDK4_0199	CDK4	CDK7	21717	0.2045
dec_CDK4_0199	CDK4	CDK9	21720	0.1354
dec_CDK4_0200	CDK4	CDK1	20202	0.2818
dec_CDK4_0200	CDK4	CDK2	20984	0.2629
dec_CDK4_0200	CDK4	CDK7	21717	0.1613
dec_CDK4_0200	CDK4	CDK9	21720	0.1751
dec_CDK4_0201	CDK4	CDK1	20202	0.2122
dec_CDK4_0201	CDK4	CDK2	20984	0.2065
dec_CDK4_0201	CDK4	CDK7	21717	0.1861
dec_CDK4_0201	CDK4	CDK9	21720	0.1370
dec_CDK4_0202	CDK4	CDK1	20202	0.2552
dec_CDK4_0202	CDK4	CDK2	20984	0.2093
dec_CDK4_0202	CDK4	CDK7	21717	0.1872
dec_CDK4_0202	CDK4	CDK9	21720	0.1131
dec_CDK4_0203	CDK4	CDK1	20202	0.2392
dec_CDK4_0203	CDK4	CDK2	20984	0.1886
dec_CDK4_0203	CDK4	CDK7	21717	0.2056
dec_CDK4_0203	CDK4	CDK9	21720	0.1858
dec_CDK4_0204	CDK4	CDK1	20202	0.2414
dec_CDK4_0204	CDK4	CDK2	20984	0.1848
dec_CDK4_0204	CDK4	CDK7	21717	0.1879
dec_CDK4_0204	CDK4	CDK9	21720	0.1243
dec_CDK4_0205	CDK4	CDK1	20202	0.2040
