drug_idx	cosine	rank	drug_smiles	leakage_class	drug_name	tag	panel_leakage_class
273499	0.33230725	330	O=c1[nH]cc(-c2cc(NCc3ccccc3)c3nccn3n2)c(=O)[nH]1	A			
273607	0.33229122	331	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OCC(F)(F)F)cc3)c3nccn3n2)c(=O)[nH]1	A			
272808	0.33221224	332	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(NCc4cccnc4)nc(Cl)nc32)[C@@H]1O	A			
273208	0.3322118	333	O=C(CC1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)CC1(F)F)OCC(F)F	A			
272383	0.3321211	334	CC1(C(F)(F)F)CCN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)C1	A			
273631	0.33207107	335	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnc(CC(F)(F)F)n4c3)c3nccn3n2)c(=O)[nH]1	A			
272927	0.33203053	336	COc1ncc(-c2cc(N3CC4CCC3C4)c3nccn3n2)c(OC)n1	A			
273527	0.33199677	337	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(F)c(C(F)(F)F)c3)c3nccn3n2)c(=O)[nH]1	A			
272304	0.33192804	338	C#C[C@@]1(O)[C@@H](CO[C@@](Cc2ccccc2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273050	0.3318154	339	N#Cc1cc(F)c([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1F	A			
273159	0.3317534	340	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc3ccccc3c2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272722	0.33170637	341	C#C[C@@]1(O)[C@@H](COC(Cc2cccc(C(F)(F)F)c2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273073	0.3316987	342	N#Cc1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3c(F)cnc23)nc1	A			
273160	0.33166564	343	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc3oc(C(=O)O)cc3c2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273381	0.33166268	344	O=c1[nH]cc(-c2cc(N3CC(F)(COc4ccc(C(F)(F)F)cn4)C3)c3nccn3n2)c(=O)[nH]1	A			
273436	0.33165354	345	O=c1[nH]cc(-c2cc(N3CCC(F)(F)CC3)c3nccn3n2)c(=O)[nH]1	A			
272893	0.33156803	346	COC[C@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)N=[S@@](C)(=O)NC(=O)OC)P(=O)(O)O	A			
273578	0.3315609	347	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(C(F)(F)F)cc3F)c3nccn3n2)c(=O)[nH]1	A			
272725	0.3314163	348	C#C[C@@]1(O)[C@@H](COC(Cc2cccc(OC(F)(F)F)c2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272313	0.33137104	349	C#C[C@@]1(O)[C@@H](CO[C@](Cc2ccccc2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272763	0.33131346	350	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NO)nc(Cl)nc32)[C@@H]1O	A			
273152	0.3310985	351	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(OCC(F)(F)F)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273520	0.33104065	352	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3cc4c(cn3)cnn4CC(F)(F)F)c3ncc(F)n3n2)c(=O)[nH]1	A			
272752	0.33089253	353	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCC)nc(Cl)nc32)[C@@H]1O	A			
273645	0.33081985	354	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)F)c4c3F)c3nccn3n2)c(=O)[nH]1	A			
273282	0.33080658	355	O=P(O)(O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)c1nn[nH]n1	A			
273020	0.3306691	356	Clc1cccc(Cn2nccc2-c2ccc3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1	A			
272714	0.33065614	357	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272764	0.33061448	358	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N[C@@H](C)c4ccccc4)nc(Cl)nc32)[C@@H]1O	A			
272823	0.3305561	359	C#C[C@@]1(O)[C@@H](COC(Cc2ccsc2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(NC(C)C)nc(Cl)nc32)[C@@H]1O	A			
273562	0.33055183	360	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cc(F)c4cnn(CC(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
272873	0.33052447	361	COC[C@@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)N=[S@@](C)(=O)NC(=O)OC)P(=O)(O)O	A			
273356	0.33046386	362	O=c1[nH]cc(-c2cc(-n3ccnc3)c3nccn3n2)c(=O)[nH]1	A			
273664	0.33043805	363	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccccc3Cl)c3nccn3n2)c(=O)[nH]1	A			
273656	0.33041048	364	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4ncn(CC(F)(F)F)c4c3)c3ncc(F)n3n2)c(=O)[nH]1	A			
273636	0.33032587	365	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)(F)F)c4c3)c3ncc(F)n3n2)c(=O)[nH]1	A			
272708	0.3303076	366	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)O)C[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@@H]1O	A			
272770	0.3302416	367	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N(C)C)nc(Cl)nc32)[C@@H]1O	A			
272707	0.33018133	368	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCN(CCO)C3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCC4CC4)nc(Cl)nc32)[C@@H]1O	A			
272748	0.33014584	369	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC(C)C)cc(Cl)nc32)[C@@H]1O	A			
273058	0.33012316	370	N#Cc1ccc(CC(OC[C@H]2O[C@@H](n3cnc4c(N)nc(Cl)nc43)[C@@H](F)[C@@H]2O)(C(=O)O)C(=O)O)cc1F	A			
272330	0.33009312	371	CC(C)(C)C#Cc1cc(-c2c[nH]c(=O)[nH]c2=O)nn2ccnc12	A			
272821	0.329994	372	C#C[C@@]1(O)[C@@H](COC(Cc2ccsc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC(C)C)nc(Cl)nc32)[C@@H]1O	A			
273573	0.32998657	373	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cc4c(cnn4CC(F)(F)F)cc3F)c3nccn3n2)c(=O)[nH]1	A			
273171	0.3298382	374	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)[C@@H](F)[C@H]1O	A			
272394	0.32982057	375	CC1(C)CCN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nc3ccnn23)C1	A			
272478	0.32976204	376	CNC(=O)c1ccc(C2CCN(c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)C2)cc1	A			
272306	0.32969934	377	C#C[C@@]1(O)[C@@H](CO[C@@](Cc2ccccc2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@@H]1O	A			
272392	0.3296982	378	CC1(C)CCN(C(=O)c2ccc([C@H]3C[C@@H]3c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)cc2)C1	A			
273238	0.32959422	379	O=C(OCC(F)(F)F)OCC(F)(F)COc1cc(-c2c[nH]c(=O)[nH]c2=O)nn2ccnc12	A			
272416	0.3295794	380	CC1(CC(F)(F)F)CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)C1	A			
272716	0.32952154	381	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCC4CC4)nc(Cl)nc32)[C@@H]1O	A			
273409	0.32945937	382	O=c1[nH]cc(-c2cc(N3CC(c4ccc(F)cc4)C3)c3nccn3n2)c(=O)[nH]1	A			
273049	0.3294185	383	N#Cc1cc(F)c([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)c(F)c1	A			
273657	0.32935882	384	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4ncn(CC(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
273471	0.32934657	385	O=c1[nH]cc(-c2cc(N3C[C@@H](F)[C@@H](F)C3)c3ncc(F)n3n2)c(=O)[nH]1	A			
272765	0.3291945	386	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N[C@H](C)c4ccccc4)nc(Cl)nc32)[C@@H]1O	A			
272699	0.32918015	387	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCCC3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272888	0.32914874	388	COC[C@@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)NS(=O)(=O)N1CC[C@@H](O)C1)P(=O)(O)O	A			
273580	0.32914862	389	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(C(F)(F)F)cn3)c3nccn3n2)c(=O)[nH]1	A			
272845	0.32912675	390	COC(=O)N1CC2(C1)CN(c1cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc13)CC2(F)F	A			
272315	0.3291032	391	C#C[C@@]1(O)[C@@H](CO[C@](Cc2ccccc2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@@H]1O	A			
273239	0.3290665	392	O=C(OCC(F)(F)F)O[C@@H]1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)CC1(F)F	A			
273059	0.32902104	393	N#Cc1ccc(C[C@@H]2C[C@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc1	A			
273446	0.32900855	394	O=c1[nH]cc(-c2cc(N3CCC4(CC4)C3)c3nccn3n2)c(=O)[nH]1	A			
273457	0.32899135	395	O=c1[nH]cc(-c2cc(N3CCCC3)c3nccn3n2)c(=O)[nH]1	A			
272935	0.32898423	396	COc1ncc(-c2cc(OC3CC3)c3nccn3n2)c(OC)n1	A			
272322	0.3289469	397	CC#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273371	0.32894677	398	O=c1[nH]cc(-c2cc(N3CC(C(F)F)C4(CC4)C3)c3nccn3n2)c(=O)[nH]1	A			
273456	0.3289223	399	O=c1[nH]cc(-c2cc(N3CCCC(F)(F)C3)c3nccn3n2)c(=O)[nH]1	A			
272761	0.3289205	400	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC[C@H](C)O)nc(Cl)nc32)[C@@H]1O	A			
272836	0.3289177	401	C#C[C@@]1(O)[C@@H](COP(=O)(O)CP(=O)(O)O)O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@@H]1O	A			
273163	0.32868856	402	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2cccc(C(F)(F)F)c2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273640	0.32866424	403	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4cnn(CC(F)(F)F)c4c3F)c3ncc(F)n3n2)c(=O)[nH]1	A			
273681	0.32866162	404	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cnc4cnn(CC(F)(F)F)c4c3)c3ncc(F)n3n2)c(=O)[nH]1	A			
272312	0.32864413	405	C#C[C@@]1(O)[C@@H](CO[C@](Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)OCC)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272363	0.32859558	406	CC(C)Oc1cc(-c2c[nH]c(=O)[nH]c2=O)nn2ccnc12	A			
272760	0.32848215	407	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC[C@@H](C)O)nc(Cl)nc32)[C@@H]1O	A			
273522	0.32844794	408	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(C(F)(F)F)cn3)c3nccn3n2)c(=O)[nH]1	A			
273240	0.32840055	409	O=C(OCC(F)(F)F)O[C@H]1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)CC1(F)F	A			
273353	0.32836974	410	O=c1[nH]cc(-c2cc(-c3ccc(NCC4CC4)cc3)c3nccn3n2)c(=O)[nH]1	A			
273302	0.32824937	411	O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(N4CC5(CCc6ccc(F)cc65)C4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
272995	0.32812884	412	Cc1cccc(-n2nccc2-c2ccc3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1	A			
273425	0.3280614	413	O=c1[nH]cc(-c2cc(N3CC4CCCCC43)c3nccn3n2)c(=O)[nH]1	A			
272903	0.32800132	414	COc1cc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)ccc1C#N	A			
272742	0.32793704	415	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272905	0.327829	416	COc1ccc(C2CCN(c3cc(-c4c[nH]c(=O)[nH]c4=O)nn4ccnc34)C2)cc1	A			
272700	0.32780647	417	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCN(C)C3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273491	0.32773784	418	O=c1[nH]cc(-c2cc(NCC(F)(F)c3ccccc3)c3nccn3n2)c(=O)[nH]1	A			
273301	0.32771057	419	O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(N4CC5(CCCCC5)C4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273084	0.32771036	420	N#Cc1cccc(CC(OC[C@H]2O[C@@H](n3cnc4c(N)nc(Cl)nc43)[C@@H](F)[C@@H]2O)(C(=O)O)C(=O)O)c1	A			
273675	0.3276088	421	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccncc3F)c3nccn3n2)c(=O)[nH]1	A			
273691	0.3275788	422	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ncc(C(F)F)cn3)c3nccn3n2)c(=O)[nH]1	A			
272307	0.32757717	423	C#C[C@@]1(O)[C@@H](CO[C@@](Cc2ccccc2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(NCC4CC4)nc(Cl)nc32)[C@@H]1O	A			
272887	0.32742307	424	COC[C@@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)NS(=O)(=O)N1CCCC1=O)P(=O)(O)O	A			
273507	0.3274122	425	O=c1[nH]cc(-c2cc(OCCC(F)(F)F)c3nccn3n2)c(=O)[nH]1	A			
273560	0.32740447	426	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cc(Cl)c4cnn(CC(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
273626	0.3273812	427	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4ccc(OCC(F)(F)F)nc4c3)c3nccn3n2)c(=O)[nH]1	A			
273303	0.32737413	428	O=P(O)(O)COC[C@H]1O[C@@H](n2ncc3c(N4CC5(CCc6ccccc65)C4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273142	0.32737005	429	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(N3CCCC3=O)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273392	0.32735446	430	O=c1[nH]cc(-c2cc(N3CC(F)(F)C4(CN(CC(F)(F)F)C4)C3)c3nccn3n2)c(=O)[nH]1	A			
272956	0.32729268	431	C[C@@H]1CN(c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)C[C@H]1C(F)(F)F	A			
272832	0.32725966	432	C#C[C@@]1(O)[C@@H](COCP(=O)(O)O)O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@@H]1O	A			
273606	0.32702345	433	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OC(F)F)nc3)c3nccn3n2)c(=O)[nH]1	A			
273517	0.3268911	434	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3cc(F)cc(F)c3)c3nccn3n2)c(=O)[nH]1	A			
272456	0.32685727	435	CN(C)C(=O)c1cccc(CC(OC[C@H]2O[C@@H](n3cnc4c(N)nc(Cl)nc43)[C@@H](F)[C@@H]2O)(C(=O)O)C(=O)O)c1	A			
272988	0.32680753	436	Cc1cc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3ccnc23)cc2c1cnn2CC(F)(F)F	A			
272303	0.32653308	437	C#C[C@@]1(O)[C@@H](CO[C@@](Cc2ccc(N3CCCNC3=O)cc2)(C(=O)O)C(=O)OCC)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273083	0.32646918	438	N#Cc1cccc(-n2nccc2-c2ccc3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1	A			
273125	0.32645512	439	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(C(=O)O)cc2F)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273118	0.32644337	440	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(-c3nnn[nH]3)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273512	0.32642904	441	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3C3CC3)c3nccn3n2)c(=O)[nH]1	A			
273144	0.32638913	442	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(N3CCCCS3(=O)=O)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272870	0.32631722	443	COC[C@@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)N=S(C)(=O)NC(=O)C(C)C)P(=O)(O)O	A			
273211	0.32612088	444	O=C(CP(=O)(O)O)OC[C@H]1O[C@@H](n2ncc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
272911	0.32608858	445	COc1cccc(-n2nccc2-c2ccc3nnn(-c4ccc5cn[nH]c5c4)c3c2)c1	A			
272883	0.32604665	446	COC[C@@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)N=[S@](C)(=O)NC(C)=O)P(=O)(O)O	A			
272331	0.32596344	447	CC(C)(C)COc1cc(-c2c[nH]c(=O)[nH]c2=O)nn2ccnc12	A			
273072	0.32573915	448	N#Cc1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3c(F)cnc23)cn1	A			
272894	0.32572287	449	COC[C@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)N=[S@@](C)(=O)NC(C)=O)P(=O)(O)O	A			
273528	0.32567474	450	O=c1[nH]cc(-c2cc([C@@H]3C[C@H]3c3ccc(F)c(Cl)c3)c3nccn3n2)c(=O)[nH]1	A			
272316	0.3256454	451	C#C[C@@]1(O)[C@@H](CO[C@](Cc2ccccc2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(NCC4CC4)nc(Cl)nc32)[C@@H]1O	A			
272758	0.3256378	452	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NCCO)nc(Cl)nc32)[C@@H]1O	A			
273096	0.32552	453	Nc1nc(Cl)nc2c1ncn2C1O[C@H](COC(Cc2ccc(C(F)(F)F)nc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273157	0.325435	454	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc([N+](=O)[O-])cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273695	0.32543397	455	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ncc4cnn(CC(F)(F)F)c4c3F)c3nccn3n2)c(=O)[nH]1	A			
273509	0.32540786	456	O=c1[nH]cc(-c2cc(OCc3ccccc3)c3nccn3n2)c(=O)[nH]1	A			
272705	0.32527834	457	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCCN(CCO)C3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(NC(C)C)nc(Cl)nc32)[C@@H]1O	A			
273093	0.32526225	458	Nc1nc(Cl)nc2c1ccn2[C@@H]1O[C@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273582	0.325127	459	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(C(F)F)cc3)c3ncc(F)n3n2)c(=O)[nH]1	A			
273604	0.32507586	460	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OC(F)F)cn3)c3nccn3n2)c(=O)[nH]1	A			
272374	0.32505786	461	CC(CS(C)(=O)=O)(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O	A			
273629	0.32499593	462	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4ccn(CC(F)(F)F)c4n3)c3nccn3n2)c(=O)[nH]1	A			
273190	0.32494426	463	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2nc3ccccc3s2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
272720	0.32490665	464	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(N3CCN(C)CC3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
273128	0.32475024	465	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccc(C(F)(F)F)cc2)(C(=O)O)C(=O)O)[C@@H](O)[C@@H]1F	A			
273592	0.3246935	466	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(F)c(F)c3F)c3nccn3n2)c(=O)[nH]1	A			
511364	0.3246507	467	C[C@H](Nc1cc(Cl)nc2c1cnn2[C@@H]1O[C@H](COP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O)c1ccc(F)cc1	B			
273071	0.32461715	468	N#Cc1ccc([C@H]2C[C@@H]2c2cc(-c3c[nH]c(=O)[nH]c3=O)nn3c(F)cnc23)cc1F	A			
273570	0.3245364	469	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3cc4c(cn3)cnn4CC(F)(F)F)c3ncc(F)n3n2)c(=O)[nH]1	A			
272726	0.32449543	470	C#C[C@@]1(O)[C@@H](COC(Cc2cccc(OC(F)(F)F)c2)(C(=O)O)c2cscn2)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272776	0.32445163	471	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)C(=O)O)O[C@@H](n2cnc3c(N(CCO)C4CC4)nc(Cl)nc32)[C@@H]1O	A			
273649	0.32438773	472	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc4nc(C(F)(F)F)n(CC(F)(F)F)c4c3)c3nccn3n2)c(=O)[nH]1	A			
272694	0.3243713	473	C#C[C@@]1(O)[C@@H](COC(Cc2ccc(-c3cccn(CCO)c3=O)cc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N)nc(Cl)nc32)[C@@H]1O	A			
272877	0.32426134	474	COC[C@@](OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)(C(=O)N=[S@@](C)(=O)NC(C)=O)P(=O)(O)O	A			
273286	0.32414892	475	O=P(O)(O)COC[C@H]1O[C@@H](n2cnc3c(N4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O	A			
273488	0.3241277	476	O=c1[nH]cc(-c2cc(N3C[C@H]4CC[C@H]4C3)c3nccn3n2)c(=O)[nH]1	A			
272941	0.3241192	477	CS(=O)(=O)C(OC[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O)P(=O)(O)O	A			
273170	0.32405284	478	Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)C[C@@H]1F	A			
272919	0.32399637	479	COc1ncc(-c2cc(C3CC3)n3nccc3n2)c(OC)n1	A			
273335	0.32387456	480	O=P(O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccncc4)nc(Cl)nc32)[C@@H](F)[C@@H]1O	A			
272734	0.3237812	481	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)O)O[C@@H](n2cnc3c(N(C)C)cc(Cl)nc32)[C@@H]1O	A			
272729	0.32375863	482	C#C[C@@]1(O)[C@@H](COC(Cc2ccccc2)(C(=O)O)C(=O)NC)O[C@@H](n2cnc3c(NCc4ccccc4)nc(Cl)nc32)[C@@H]1O	A			
273596	0.3235785	483	O=c1[nH]cc(-c2cc([C@H]3C[C@@H]3c3ccc(OC(F)(F)F)cc3)c3ncc(F)n3n2)c(=O)[nH]1	A			
