drug_idx	cosine	rank	drug_smiles	leakage_class	drug_name	tag	panel_leakage_class
320294	0.26108623	212	C[n+]1cn([C@@H]2O[C@H](CO[P@](=O)(S)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21	B			
10775	0.2605274	213	CCOc1ccc(Cl)c2c1[B@-]1(O[C@@H]3[C@H](O1)[C@@H](COP(=O)([O-])[O-])O[C@H]3n1cnc3c(N)ncnc31)O[C@@H]2C[NH3+]	B			
2443	0.26035404	214	Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])O[P@@](=O)([O-])O[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
520662	0.26011622	215	Nc1nc2c(nnn2[C@@H]2O[C@@H]3COP(=O)(S)O[C@H]4C[C@H](Oc5ccncn5)C[C@@H]4COP(=O)(S)O[C@@H]2[C@@H]3O)c(=O)[nH]1	A			
320282	0.25977618	216	C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21	B			
883	0.25953972	217	Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
461178	0.25944018	218	Cc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(N)ncnc65)[C@H](O)[C@@H]4O)[C@@H]3O)c2n1	B			
46662	0.25934213	219	Clc1cccc(-n2nncc2Cc2ccccc2)c1Cl	B			
6750	0.25856227	220	C[C@@H]1O[C@H](O[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(=[NH2+])[nH]c43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O	B			
521057	0.2582681	221	CNc1ncnc2c(C3OC4COP(=O)(O)OC5C(O)C(COP(=O)(O)OC4C3O)OC5n3cnc4c(=O)[nH]c(N)nc43)cnn12	A			
12159	0.257809	222	O=[P@]1([O-])OC[C@H]2O[C@@H](n3cnc4cncnc43)[C@H](O)[C@@H]2O1	B			
424076	0.2573004	223	Nc1nc2c(ncn2C2O[C@H](COP(=O)(O)OP(=O)(O)OCc3cn(CCCCC(=O)Nc4ccc5c(O)c6ccccc6c(O)c5c4)nn3)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
3751	0.25710607	224	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]2OC[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1OP(=O)([O-])[O-]	B			
12088	0.25703153	225	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])O[C@H]2[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O[C@@H]2COP(=O)([O-])[O-])[C@@H](O)[C@H]1O	B			
477954	0.2567951	226	C[C@@H]1N[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O	B			
7582	0.25678134	227	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](OP(=O)([O-])[O-])[C@@H]2O)[C@@H](O)[C@H]1O	B			
7761	0.25677693	228	CC1(C)Nc2[nH]c(=[NH2+])[nH]c(=O)c2N=C1C(=O)NCC(=O)NCCS(=O)(=O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	B			
520671	0.25650358	229	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CNS(=O)(=O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3CO[P@@](=O)(S)O[C@H]2[C@H]1O	A			
152	0.2557904	230	Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@@](=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
3960	0.2549131	231	Nc1ncnc2c1ncn2[C@H]1C[C@H](O[P@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(=[NH2+])[nH]c43)C[C@@H]2O)[C@@H](CO)O1	B			
1841	0.25472584	232	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1OP(=O)([O-])[O-]	B			
7459	0.25451514	233	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)([O-])O[C@H]3[C@@H](O)[C@H](n4cnc5c(N)ncnc54)O[C@@H]3CO[P@@](=O)([O-])O[C@H]2[C@H]1O	B			
6402	0.25410023	234	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]	B			
394729	0.25404143	235	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
521122	0.2539686	236	Nc1nc2c(ncn2C2OC3COP(=O)(O)OC4C(COP(=O)(O)OC2C3O)OC(c2cnc3c(N)nccn23)C4O)c(=O)[nH]1	A			
510041	0.25363076	237	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]3[C@@H](O)[C@H](n4cnc5c(O)ncnc54)O[C@@H]3COP(=O)(O)O[C@H]2[C@H]1O	A			
5318	0.2535414	238	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
302212	0.2534009	239	Nc1nc2ncc(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)nc2c(=O)[nH]1	B			
521045	0.25326946	240	CC(C)(C)[Si](C)(C)O[C@H]1[C@H]2OP(=O)(S)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](F)[C@@H]3OP(=O)(O)OC[C@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21	A			
6097	0.25321507	241	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
9426	0.253203	242	Cc1cc2c(cc1C)N1[C@@]3(C(=O)NC(=O)N=C3N2C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@H](c2ccccc2)C[C@]1(C)[NH3+]	B			
3803	0.2529438	243	Cc1cc2c(cc1C)N(C(=O)CCc1ccc(NC(=O)c3ccccc3)cc1)c1c([nH]c(=O)[nH]c1=O)N2C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	B			
9442	0.25274143	244	Cc1cn([C@H]2C[C@H](O)[C@@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[P@@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)O2)c(=O)[nH]c1=O	B			
295	0.252631	245	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O[P@](=O)([O-])CC[C@H]4O[C@@H](n5ccc(=O)[nH]c5=O)[C@H](O)[C@@H]4O)[C@H]3O)c2[nH]1	B			
11432	0.25233713	246	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CS[P@](=O)([O-])NCCc4c[nH]c5ccccc45)[C@@H](O)[C@H]3O)c2[nH]1	B			
12090	0.2520917	247	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O[P@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(=[NH2+])[nH]c43)[C@H](O)[C@@H]2O)[C@H]1O	B			
1450	0.25195342	248	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])O[C@H]2C[C@H](n3ccc(=O)[nH]c3=O)O[C@@H]2COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O	B			
461181	0.251705	249	Cc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)O[C@@H]4[C@H](O)[C@@H](COP(=O)(O)O[C@@H]5[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]5n5cnc6c(N)nc(C)nc65)O[C@H]4n4cnc5c(N)nc(C)nc54)[C@@H](O)[C@H]3O)c2n1	B			
205	0.2513696	250	Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](N)(=O)[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
424077	0.25123683	251	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
3566	0.25118223	252	[H]/N=C1/NC(=O)[C@@H]2C(=[NH+]1)N([C@@H]1O[C@H](CO[P@@](=O)([O-])O[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(=[NH2+])[nH]c54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]1O)C[N@@H+]2C	B			
442693	0.25035134	253	Nc1nc2c(ncn2[C@H]2O[C@@H](COP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1	B			
2798	0.2501429	254	Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[P@@](=O)([O-])S)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
917	0.24995057	255	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
510017	0.24984647	256	N#Cc1cnc2c(c1)nc1n2CCOP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](OP(=O)(S)OC1)[C@@H]2F	A			
195465	0.24943319	257	O=Cc1ccc(-c2cn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)c(=O)[nH]c2=O)s1	B			
521098	0.24931735	258	Cn1cnc2c(c(F)cn2[C@@H]2O[C@@H]3COP(=O)(S)O[C@H]4C[C@H](Oc5ccncn5)C[C@@H]4COP(=O)(S)O[C@@H]2[C@@H]3O)c1=O	A			
320285	0.24911197	259	C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c21	B			
10886	0.24886268	260	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@H]2O[B@-]3(OCc4cc(F)ccc43)O[C@H]21	B			
1226	0.24868286	261	Cc1cn([C@H]2C[C@H](O)[C@@H](CO[P@](=O)([O-])O[P@](=O)([O-])O[P@@](=O)([O-])O[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)O2)c(=O)[nH]c1=O	B			
477955	0.24830934	262	C[C@@H]1N[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(O)nc(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O	B			
2233	0.24796912	263	CN(C)c1nc2c(c(=O)[nH]1)N(C)CN2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
237466	0.24796532	264	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](O)[C@H]1O	B			
61649	0.2475582	265	Nc1nc(Br)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)nc(Br)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
320291	0.24752364	266	C[n+]1cn([C@@H]2O[C@H](CO[P@@](=O)(S)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c21	B			
394714	0.24740297	267	CNc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(NC)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
4481	0.24733579	268	Cc1cc2c(cc1C)N1[C@H](O)C[C@H](c3c(F)c(F)c(F)c(F)c3F)[C@@]13[C](NC(=O)NC3=O)N2C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	B			
461186	0.24715374	269	Nc1ncnc2c1nc(N)n2C1O[C@H](COP(=O)(P)O[C@H]2C(n3c(N)nc4c(N)ncnc43)O[C@H](COP(=O)(O)O[C@H]3C(n4c(N)nc5c(N)ncnc54)O[C@H](CO)[C@H]3O)[C@H]2O)[C@@H](O)[C@H]1O	B			
2683	0.2469542	270	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@@H]4CO[P@](=O)([O-])O[C@H]4[C@H]3O)c2[nH]1	B			
45409	0.2468172	271	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2OC3(OC21)C([N+](=O)[O-])=CC([N+](=O)[O-])C=C3[N+](=O)[O-]	B			
10887	0.24673414	272	CCOc1cccc2c1[B@-]1(O[C@@H]3[C@H](O1)[C@@H](COP(=O)([O-])[O-])O[C@H]3n1cnc3c(N)ncnc31)O[C@@H]2C[NH3+]	B			
461179	0.24662447	273	Cc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)OC[C@H]4O[C@@H](n5cnc6c(N)ncnc65)[C@H](O)[C@@H]4O)[C@@H]3O)c2n1	B			
123508	0.24632296	274	NC(=O)c1cccc([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	B			
2271	0.24619614	275	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OP(=O)([O-])O[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
9470	0.2460365	276	CC(C)(CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC[C@@H]1C(=O)CC[C@]2(C)C(=O)CC[C@@H]12	B			
1699	0.2458404	277	Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])NP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
88	0.24562949	278	Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])[C@H]3O[P@@](=O)([O-])O[C@H]32)c(=O)[nH]1	B			
510011	0.24537353	279	C[C@H]1COP(=O)(S)OC[C@H]2O[C@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](OP(=O)(S)OCc3nc4cncnc4n31)[C@@H]2F	A			
14111	0.24507321	280	[NH2+]=c1[nH]c(=O)c2cc3[nH]/c(=[NH+]/C[C@H]4O[C@@H](O)[C@H](O)[C@@H]4O)[nH]c3cc2[nH]1	B			
4049	0.24481997	281	Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)NS(=O)(=O)C[C@H]2C[C@H](n3ccc(=O)[nH]c3=O)O[C@@H]2CO)[C@@H](O)[C@H]1O	B			
160	0.24442866	282	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3OP(=O)([O-])[O-])c2[nH]1	B			
1950	0.24411647	283	[NH2+]=c1[nH]c(=O)c2[nH]c(=O)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1	B			
1750	0.24390711	284	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
728	0.24381812	285	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1OP(=O)([O-])[O-]	B			
12216	0.24349664	286	CC(=O)NCCNS(=O)(=O)C[P@@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=[NH2+])[nH]c32)[C@H](O)[C@@H]1O	B			
3940	0.24312505	287	C[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	B			
12158	0.24270931	288	O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2CO[P@](=O)([O-])O[C@H]2[C@H]1O	B			
430914	0.24247949	289	Cc1c2ccccc2c(=O)[n+](C)c2ccc([N+](=O)[O-])cc12	B			
316844	0.24244486	290	Cc1cc(NCc2c(F)cccc2Cl)c2cccc(C(N)=O)c2n1	B			
621	0.24242653	291	Nc1[nH]c(=O)c2nc(CO[P@@](=O)([O-])O[P@@](=O)([O-])O[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)cnc2[nH+]1	B			
320295	0.24228106	292	C[n+]1cn([C@@H]2O[C@H](CO[P@](=O)(S)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c21	B			
6708	0.242258	293	CC1(C)Nc2[nH]c(=[NH2+])[nH]c(=O)c2N=C1C(=O)NCC[N@H+]1CC[C@@H](SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)CC1	B			
460989	0.24210155	294	Nc1ncnc2c1ncn2C1CC(COP(=O)(O)OC2C(O)C(COP(=O)(O)OC3C(O)C(COP(=O)(O)O)CC3n3cnc4c(N)ncnc43)CC2n2cnc3c(N)ncnc32)C(O)C1O	B			
2052	0.24203734	295	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
3140	0.24192326	296	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])[C@H]2O[C@@]3(O[C@H]21)C([N+](=O)[O-])=CC([N+](=O)[O-])=C[C@H]3[N+](=O)[O-]	B			
3946	0.24189262	297	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)([O-])OP(=O)([O-])[O-])[C@H]2O[C@]3(O[C@H]21)C([N+](=O)[O-])=CC([N+](=O)[O-])=C[C@H]3[N+](=O)[O-]	B			
61624	0.24187717	298	CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)(Cl)P(=O)(O)OP(=O)(S)OC[C@H]4O[C@@H](n5cnc6c(N)nc(SC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1	B			
45415	0.24186532	299	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2OC3(O[C@H]21)C([N+](=O)[O-])=CC([N+](=O)[O-])C=C3[N+](=O)[O-]	B			
90217	0.24179922	300	O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncn2ccnc32)[C@H](O)[C@@H]1O	B			
2499	0.24175693	301	NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	B			
522062	0.24158955	302	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4c(Br)nc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	B			
273278	0.24106833	303	O=P(O)(O)C(CCO)S(=O)(=O)C[C@H]1O[C@@H](n2ncc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O	B			
9425	0.2409734	304	CC(=[NH2+])C[C@@H](c1ccccc1)[C@]12Nc3cc(C)c(C)cc3N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H]1NC(=O)NC2=O	B			
182587	0.24090159	305	O=C(Cn1ccnc1)c1ccc([N+](=O)[O-])cc1	B			
13662	0.24059103	306	NC(=O)c1cccc([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	B			
520762	0.239968	307	O=c1[nH]cnc2c1c(F)cn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@H]3C[C@H](Oc4ccncn4)C[C@@H]3COP(=O)(S)O[C@@H]1[C@@H]2O	A			
1660	0.23981017	308	[NH2+]=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3OP(=O)([O-])[O-])c2[nH]1	B			
320283	0.23968032	309	C[n+]1cn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(=O)[nH]c(N)nc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c21	B			
22451	0.2395778	310	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	B			
394685	0.23939015	311	CCSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(S)OP(=O)(O)C(Cl)P(=O)(O)OP(=O)(S)OC[C@H]4O[C@@H](n5cnc6c(N)nc(SCC)nc65)[C@H](O)[C@@H]4O)[C@@H](O)[C@H]3O)c2n1	B			
242139	0.23933025	312	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
460988	0.23897642	313	Nc1ncnc2c1nc(N)n2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O[C@@H]3[C@H](O)[C@@H](CO)O[C@H]3n3c(N)nc4c(N)ncnc43)O[C@H]2n2c(N)nc3c(N)ncnc32)[C@@H](O)[C@H]1O	B			
405720	0.23896335	314	Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)c3ccc[nH]3)[C@@H](O)[C@H]2O)c(=O)[nH]1	B			
97	0.2387172	315	CN[P@@](=O)([O-])N[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=[NH2+])[nH]c32)[C@H](O)[C@@H]1O	B			
520682	0.23864812	316	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(S)O[C@@H]3[C@H](O)[C@@H](CO[P@](=O)(S)O[C@H]2[C@H]1F)O[C@H]3n1cc(Cl)c2c(=O)[nH]cnc21	A			
358	0.23840755	317	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])O[C@H]2C[C@H](n3ccc(=O)[nH]c3=O)O[C@@H]2CO)[C@@H](O)[C@H]1O	B			
316860	0.23808841	318	Cc1cc(NCc2cccnc2C(F)(F)F)c2cccc(C(N)=O)c2n1	B			
8905	0.2380299	319	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O[P@](=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H]1O	B			
182347	0.23802522	320	N#Cc1ccc(OCC[n+]2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3nc(N)[nH]c(=O)c32)cc1	B			
368180	0.23780434	321	O=C(CBr)c1ccc([N+](=O)[O-])cc1	B			
1365	0.23762311	322	[NH2+]=c1[nH]c(=O)c2[nH]c(=O)n([C@H]3C[C@H](O)[C@@H](COP(=O)([O-])[O-])O3)c2[nH]1	B			
6661	0.23759636	323	[NH2+]=c1[nH]c2c(=O)n3cnc2n1[C@@H]1O[C@H](CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]2O[C@@H]3[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	B			
61654	0.23758772	324	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]2O[C@H](n3cnc4c(N)ncnc43)[C@@H](O)[C@H]2O)[C@H]2OC(Cc3ccccc3)O[C@H]21	B			
