drug_idx	cosine	rank	drug_smiles	leakage_class	drug_name	tag	panel_leakage_class
39490	0.25475895	298	Cc1cc(Br)ccc1-n1cc2c(OCC3CC3)nc(N3CCOCC3)nc2n1	A			
20207	0.25474638	299	CCCOc1ccc(Cl)cc1CN(CCc1ccc(S(=O)(=O)NCC(C)(C)C)cc1)C(=O)Cc1ccsc1	B			
39832	0.2547058	300	O=c1[nH]c(N2CCCC2)nc2nn(-c3ccc(Cl)cc3F)cc12	A			
39571	0.25463653	301	Cc1ccc(C2CCC2)cc1Nc1nc(C(=O)NS(=O)(=O)N(C)C)co1	A			
20156	0.25455323	302	CCCCc1oc2ccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
20211	0.2544603	303	CN(C)Cc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1	B			
420887	0.2543674	304	COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)[nH]c(=O)n2C(CO)CO	B			
125983	0.25424337	305	Cc1ccc(/C=C/C(=O)c2ccccc(=O)c2O)cc1C	B			
20153	0.25372693	306	CCCCc1oc2ccc(NS(=O)(=O)CC)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
87333	0.2537103	307	COCCc1sc(S(=O)(=O)NC(=O)Nc2cc(C(F)(F)F)cc(C)n2)cc1C	B			
239221	0.25345573	308	Cc1ccc(/C=C/C(=O)c2ccccc2)cc1	B			
248022	0.25345367	309	COc1cc(C=Cc2[nH]nc(C)c2C)ccc1O	B			
471448	0.2526249	310	CCn1c(NC2CCCC2)nc2c(N3CCN(C(=O)OC(C)(C)C)CC3=O)csc2c1=O	B			
522152	0.25247025	311	Cc1ccc2[nH]c(Sc3nc4c(c(=O)[nH]c(=O)n4C)n3Cc3ccco3)nc2c1	B			
231790	0.25217566	312	CC1(C)Cc2c(sc3nc4n(-c5ccccc5)c(=O)c(CCC(=O)O)nn4c(=O)c23)CO1	B			
39602	0.25209892	313	Cn1c(N2CC3CC(C2)O3)nc2nn(-c3ccc(Br)cc3C(F)(F)F)cc2c1=O	A			
39759	0.25207826	314	CC(C)c1nn(Cc2nnc(C3CCC3)o2)c(=O)c2cc3sc(Cl)cc3n12	A			
190897	0.25150603	315	N#CN=S(=O)(Cc1ccc(C#N)cc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2	B			
39767	0.25145802	316	CCC1CN(S(=O)(=O)NC(=O)c2coc(Nc3cc(C(F)(F)F)ccc3C)n2)CCO1	A			
142002	0.25127792	317	O=C(COC(=O)Cn1cnc2ccccc2c1=O)Nc1cc(Cl)ccc1[N+](=O)[O-]	B			
168425	0.25121152	318	Cc1c(Cc2c(Cl)cccc2Cl)nc(SCC(C)C)[nH]c1=O	B			
476119	0.25119638	319	CC(=O)N1CCC(Nc2nc(N3CC(OC(=O)C4CCOCC4)C3)nc3c2[S+]([O-])CC3)CC1	B			
271822	0.2510307	320	C/C1=C\CC[C@@]2(C)O[C@@H]2C(=O)[C@@H]2CC[C@@H](C)[C@](C)(CC1)[C@H]2CO	B			
39600	0.24983326	321	Cc1oc(S(N)(=O)=NC(=O)Nc2c(C(C)C)cc(C#N)c(F)c2C(C)C)cc1C(C)(C)O	A			
239507	0.2497863	322	O=C(Nc1nccs1)c1c(C(Cl)Cl)nc2c(C(F)(F)F)cccc2c1O	B			
19925	0.24970113	323	C#CCNS(=O)(=O)c1ccc(CCN(Cc2cccc3c2OCO3)C(=O)c2ccc(F)cc2)cc1	B			
20134	0.24965975	324	C=CC(=O)Nc1ccc(C(=O)/C=C/c2cc(C)c(O)c(C)c2)cc1	B			
354386	0.2492857	325	O=c1cc(C[S+]([O-])C2CCCCC2)occ1O	B			
20158	0.24903454	326	CCCCc1oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
165953	0.24897623	327	Cc1cc(OC(=O)c2cccs2)ccc1C(C)C	B			
20197	0.24885133	328	CCCNS(=O)(=O)c1ccc2c(c1)CC(N(Cc1cc(Cl)ccc1OCCOC)C(=O)c1nc3ccccc3s1)C2	B			
301782	0.24871978	329	COc1ccc(/C=C/C(=O)c2ccccn2)cc1	B			
408459	0.2486589	330	CCc1nn(-c2ccccc2)c2nc(C3CCN(c4cccnc4)CC3)[nH]c(=O)c12	B			
39719	0.24842244	331	CC(C)c1cc(C#N)cc(C(C)C)c1NC(=O)N=S(N)(=O)c1ccc(C(C)(C)O)c(CO)c1	A			
404939	0.24815534	332	Cc1ccc(S(=O)(=O)N(CCCC(C)C)c2cc(Cl)ccc2CO)cc1	B			
20190	0.24775091	333	CCCNS(=O)(=O)c1ccc2c(c1)CC(N(Cc1cc(Cl)ccc1OCCOC)C(=O)c1ccc3ccccc3n1)C2	B			
271828	0.24767786	334	C/C1=C\CC[C@@]2(C)O[C@@H]2[C@H](O)[C@@H]2CC[C@@H](C)[C@](C)(CC1)[C@H]2COc1ccon1	B			
20171	0.24759504	335	CCCNS(=O)(=O)c1ccc2c(c1)CC(N(Cc1cc(Cl)ccc1OCCOC)C(=O)/C=C/c1ccc(O)cc1)C2	B			
26686	0.24754503	336	C=c1[nH]n(-c2ccc(C(=O)O)cc2)c(=O)c1=Cc1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1	B			
209384	0.24752925	337	CC(C)(C)OC(=O)N1CCC(C(=O)NS(=O)(=O)c2c(Cl)sc(Cl)c2Br)CC1	B			
404936	0.24742092	338	Cc1ccc(S(=O)(=O)N(CC(C)C)c2cc(Cl)ccc2CO)cc1	B			
476263	0.24721438	339	COCCC(=O)OC1CN(c2nc3c(c(N(C)C4CCOCC4)n2)[S+]([O-])CC3)C1	B			
300401	0.24688984	340	CCOc1nn2c(N)n[n+](CC(=O)c3cc(OCCCO)c(OC)c(C(C)(C)C)c3)c2cc1CC	B			
39716	0.24663989	341	CC(C)c1cc(C#N)c(F)c(C(C)C)c1NC(=O)NS(=N)(=O)c1sc(C(C)(C)O)nc1CO	A			
190884	0.24636818	342	CC(C)(O)c1cc(S(=O)(=NC#N)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)ccc1F	B			
63960	0.2460736	343	CC(C)c1ccccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CC2	B			
20157	0.24547243	344	CCCCc1oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
20148	0.2454619	345	CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cc2)C1=O	B			
271826	0.2454355	346	C/C1=C\CC[C@@]2(C)O[C@@H]2C(=O)[C@@H]2CC[C@@H](C)[C@](C)(CC1)[C@H]2COc1ccon1	B			
476243	0.24537191	347	CN(CCC1CCOCC1)c1nc2c(c(NC3CCC3)n1)[S@+]([O-])CC2	B			
20152	0.24524614	348	CCCCc1oc2ccc(NS(=O)(=O)C3CCCCC3)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
20166	0.24513659	349	CCCNS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1	B			
346894	0.24499902	350	Cc1nccc(Nc2cc3n(CC(C)(C)C)c(=O)c(C(=O)NC4CC4)c(O)n3n2)n1	B			
197964	0.24470809	351	C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@](C)(O)C[C@]2(O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](OC(=O)C(C)C)[C@H]1OC(C)=O	B			
19929	0.24458154	352	C#CCS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCC)C(=O)c2csc3ccccc23)cc1	B			
20161	0.24416442	353	CCCCc1oc2ccc(S(=O)(=O)N(C)C)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
197963	0.24386787	354	C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	B			
301984	0.24373245	355	COc1ccccc1N(CC(=O)NC1CCCC1)C(=O)c1oc(C(C)(C)C)cc1C	B			
304939	0.24353006	356	Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C	B			
368719	0.24345899	357	Cc1n[nH]c(C)c1CC[S+]([O-])c1ccc(Cl)cc1NS(=O)(=O)c1cc2ccccc2o1	B			
20206	0.24331854	358	CCCOc1ccc(Cl)cc1CN(CCc1ccc(S(=O)(=O)N2CCC2)cc1)C(=O)c1csc2ccccc12	B			
109664	0.24328591	359	Cc1oc(-c2ccccc2Cl)nc1C[S+]([O-])CC(=O)NCc1ccccc1Cl	B			
49418	0.24302435	360	COc1nn([C@H](C)c2ccc(CC(C)C)cc2)c(=O)o1	B			
80519	0.24299279	361	CC(=O)CC(=O)N1CCN(c2nc(C3CC3)c3c(c2C#N)CC(C)(C)OC3)C[C@H]1C(C)C	B			
345862	0.24268068	362	Cc1cc(-n2ccc(N3CCNC3=O)n2)c2c(n1)N(c1ccc(OC(F)(F)F)cc1C)CC2	B			
347090	0.24248847	363	O=c1[nH]c(-n2cc(OC3CCCC3)cn2)nc2c1CCC2	B			
345644	0.24212916	364	CCCC(CCC)n1cc2c3c(nc(C)nc31)N(c1ccc(C(F)(F)F)cc1C(F)(F)F)CC2	B			
39437	0.24211785	365	COC(=O)[C@@H](Cc1cccnc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2	A			
299332	0.24210522	366	C/C1=C\CC[C@]2(C)O[C@H]2[C@@]2(O)OCC3=C2[C@H](O)C[C@@H](C)[C@@]3(C)CC1	B			
420889	0.24208194	367	COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)[nH]c(=O)n2CC(N)=O	B			
346196	0.2420404	368	COC(=O)c1cnn(-c2nc3c(c(=O)[nH]2)CC(C)(C)C3)c1C	B			
300337	0.24194103	369	CCC(CC)Oc1ccc2nn(CC(=O)c3cc(OCC4CC4)cc(C(C)(C)C)c3)c(=N)n2n1	B			
154983	0.24152108	370	COc1cc(/C=C/C(=O)c2ccccn2)cc(OC)c1OC	B			
257297	0.24132837	371	COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)N4CC(C)CC(C)C4)cc3n2)cc1	B			
343538	0.24115321	372	CCCCOc1c(OC)ccc2cc(C(=O)NC(C)CCC)c(=O)oc12	B			
232187	0.24099635	373	C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12	B			
19915	0.24099337	374	C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCC)C(=O)c2cnsn2)cc1	B			
18025	0.24097086	375	CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)Nc1ccccc1	B			
90426	0.24088499	376	COCCC(=O)N1CCN(c2nc(C(C)(C)C)c3c(c2C#N)CC(C)(C)OC3)C[C@H]1C(C)C	B			
20162	0.2408364	377	CCCCc1oc2ccc(S(=O)(=O)NC(C)C)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
39713	0.24065585	378	CC(C)c1cc(C#N)c(F)c(C(C)C)c1NC(=O)N=S(N)(=O)c1cnc(C(C)(C)O)s1	A			
522157	0.24057773	379	Cn1c(=O)[nH]c(=O)c2c1nc(Sc1nc3ccccc3[nH]1)n2Cc1ccco1	B			
516914	0.24026379	380	Cc1cccc2c1N(C(=O)SCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl)CCC2	B			
39489	0.2401732	381	Cc1cc(Br)ccc1-n1cc2c(OCC#N)nc(N3CCOCC3)nc2n1	A			
125884	0.23966752	382	Cc1ccc(/C=C/C(=O)c2ccccc(=O)c2O)c(C)c1	B			
390020	0.23962498	383	CC(C)OC(=O)c1sccc1NC(=O)Cc1ccccc1	B			
238688	0.2395669	384	CC(C)Oc1ccc(/C=C/C(=O)c2ccccc2)cc1	B			
269131	0.23956287	385	CCCCCCN(CCCCCC)C(=O)c1cc2cc(Br)cc(Br)c2oc1=O	B			
18013	0.23943697	386	CC(C)c1cccc(C(C)C)c1OC(=O)NS(=O)(=O)N1CCc2ccccc21	B			
60442	0.23921436	387	COc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c1ccc(Br)cc1	B			
453474	0.23901828	388	O=C(Nc1ccc2ccccc2n1)c1ccccc1	B			
46318	0.23894268	389	O=C(Nc1ccc(O)cc1)c1cc(S(=O)(=O)N2CCCC2)ccc1Cl	B			
375070	0.23893106	390	Cn1c(Cc2nc3ccccc3o2)nc(N2CCOCC2)cc1=O	B			
476134	0.23888133	391	CC(C)Nc1nc(N(C)CCC2CCOCC2)nc2c1[S@+]([O-])CC2	B			
42246	0.23864454	392	O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)c1c2c(nn1-c1ccccc1)CCN(S(=O)(=O)c1cccs1)C2	B			
299333	0.2386162	393	C/C1=C\CC[C@]2(C)O[C@H]2[C@@]2(O)OCC3=C2[C@H](O)C[C@@H](C)[C@]3(C)CC1	B			
304777	0.2386089	394	CCOC(=O)c1c(NC(=O)COc2ncnc3ccccc23)sc(C(C)=O)c1C	B			
19914	0.2386017	395	C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2OCCC)C(=O)c2cnccn2)cc1	B			
39747	0.23855662	396	CC(C)c1nn(Cc2nnc(-c3cc(F)cnc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12	A			
20235	0.23813397	397	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NCc2ccccc2)cc1	B			
20202	0.23805752	398	CCCNS(=O)(=O)c1ccc2c(c1)CC(NS(=O)(=O)c1cccs1)C2	B			
100337	0.23789485	399	CCOc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1	B			
126125	0.23782562	400	CCOC(=O)c1c(NC(=O)CSc2nnc(C)c(O)n2)sc2c1CCCC2	B			
394267	0.23747906	401	COc1cc(/C=N/NS(=O)(=O)c2ccc(O)c(Cl)c2)cc(OC)c1OCc1ccc(C(C)C)cc1	B			
39109	0.23739992	402	Cc1c(/C=C/C(=O)c2ccccc2O)cnn1C	B			
320208	0.23729688	403	C=C/C(O[C@H](C)C(=O)NCC(=O)NCC(=O)O)=c1/c2c(c(=O)oc1=C)CCC2	B			
299324	0.23713616	404	C/C1=C\CC[C@@]2(C)O[C@@H]2[C@@]2(O)OCC3=C2[C@@H](O)C[C@@H](C)[C@@]3(C)CC1	B			
39718	0.23704302	405	CC(C)c1cc(C#N)cc(C(C)C)c1NC(=O)N=S(N)(=O)c1cc(C(C)(C)O)cc(C(C)(C)O)c1	A			
272999	0.23687917	406	Cc1cn2nc(-c3c[nH]c(=O)[nH]c3=O)cc(C3CC3)c2n1	B			
216282	0.23657903	407	C=C1CCC[C@]2(C)Cc3occ(C)c3C[C@@H]12	B			
107281	0.23652403	408	Cc1oc(-c2ccccc2Cl)nc1CSc1nc2c(c(=O)[nH]1)CCCC2	B			
353459	0.23638594	409	Cc1ccc(C(C)C)cc1NC(=O)COC(=O)/C=C/c1ccc(O)cc1O	B			
39808	0.236363	410	CCc1ccc2cn[nH]c2c1NC(=O)N=S(N)(=O)c1cnc(C(C)(C)O)s1	A			
239095	0.23632441	411	COc1ccc(/C=C/C(=O)c2ccccc2)cc1	B			
59522	0.23601206	412	C[C@@H](c1cc(Cl)ccc1Cl)n1ncc2nc(-n3cc(C(=O)O)cn3)[nH]c(=O)c21	B			
39684	0.2358706	413	CC(=O)N(C)c1nc2nn(-c3ccc(C)cc3C)cc2c(=O)[nH]1	A			
20160	0.2358005	414	CCCCc1oc2ccc(NS(=O)(=O)c3cccnc3)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1	B			
428269	0.23573272	415	CC(=O)c1c(C)[nH]c(C(=O)OCn2nnc3ccccc3c2=O)c1C	B			
169052	0.23570879	416	O=C(Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC3)ccc21)NC1CCCc2ccccc21	B			
261288	0.23567596	417	Cn1c(=O)[nH]c(=O)c2c1nc(Sc1nc3ccccc3[nH]1)n2Cc1cnco1	B			
347005	0.23543806	418	Cn1ccc(Nc2cc3n(CC(C)(C)C)c(=O)c(C(=O)NC4CC4)c(O)n3n2)n1	B			
199686	0.23540112	419	Cc1cn(-c2cc3c(c(C4CCCCC4)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2	B			
41564	0.23519126	420	Nc1nc(Cl)cc(-c2nn(C(F)(F)F)cc2Cc2ccccc2)n1	B			
186667	0.23514694	421	CCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1=Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3	B			
39752	0.23511158	422	CC(C)c1nn(Cc2nnc(-c3cccnc3)o2)c(=O)c2cc3sc(Cl)cc3n12	A			
107786	0.23506047	423	C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(C)=O)[C@H]12	B			
20220	0.23491004	424	COc1c(C)cc(/C=C/C(=O)c2ccc(NC(=O)Nc3ccc(C)cc3)cc2)cc1C	B			
39773	0.23479228	425	CCCNc1nc2nn(-c3ccccc3C)cc2c(=O)[nH]1	A			
181100	0.23463978	426	CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])c1C	B			
399024	0.23463416	427	O=C1OCCCCCNc2nc(nc(-c3cccc(C(F)(F)F)n3)n2)Nc2cc1cc(C(F)(F)F)c2	B			
211418	0.23455568	428	Cc1cc(S(=O)(=O)NC(=O)Nc2ncc(Br)s2)sc1CC(C)C	B			
300397	0.23451735	429	CCOc1nn2/c(=N/C)n(CC(=O)c3cc(OCCO)cc(C(C)(C)C)c3)nc2c(C)c1C	B			
67933	0.23448665	430	Cc1ccc(C)c(SCC(=O)OCC(=O)C(C#N)c2nc3ccccc3[nH]2)c1	B			
255689	0.23448654	431	CC1=N/C(=C\c2cc(C)c(O)c(C)c2)C(=O)N1CC(=O)O	B			
168010	0.23444958	432	COc1ccc(O)c(C=c2sc3nc4cc(C)c(C)cc4n3c2=O)c1	B			
147110	0.23437102	433	CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(C(C)(C)C)nc21	B			
148047	0.23433271	434	CC[C@H](c1ccc(C(F)(F)F)nc1)n1nc(C2CC2)c2c(=O)[nH]c(C)nc21	B			
20169	0.23427029	435	CCCNS(=O)(=O)c1ccc2c(c1)CC(N(Cc1cc(Cl)ccc1OCCOC)C(=O)/C=C/CN1CCCCC1)C2	B			
408461	0.23412196	436	CCc1nn(-c2ccccc2)c2nc(C3CCN(c4ccncc4)CC3)[nH]c(=O)c12	B			
276181	0.234013	437	Cc1cn2nc(-n3ccc(=O)c(O)c3)ccc2n1	B			
183020	0.23391652	438	C/C1=C\CC(OC(=O)c2ccccc2)/C(C)=C/[C@@H](O)C(C)(C)CCC1	B			
71449	0.23388475	439	Cn1c(=O)c2c(ccn2CC(=O)Nc2ccc(C(C)(C)C)cc2)n(C)c1=O	B			
197959	0.23385711	440	C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](O)[C@H]1OC(C)=O	B			
299325	0.23382145	441	C/C1=C\CC[C@@]2(C)O[C@@H]2[C@@]2(O)OCC3=C2[C@@H](O)C[C@@H](C)[C@]3(C)CC1	B			
197961	0.2338198	442	C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](O)[C@H]1OC(C)=O	B			
168423	0.2336389	443	Cc1c(Cc2c(Cl)cccc2Cl)nc(SC2CCCC2)[nH]c1=O	B			
299348	0.23356813	444	C=C1C2=CC[C@@H](C)[C@]1(C)CC[C@]1(C)O[C@H]1CC[C@@]1(C)O[C@@H]1C2=O	B			
121817	0.23347883	445	O=C(Cc1nn(CC(=O)N2CCOCC2)c(=O)c2ccccc12)Nc1ccc(OC(F)(F)F)c(Cl)c1	B			
108483	0.23346321	446	CCOC(=O)c1c(NC(=O)COc2ncnc3ccccc23)sc(C)c1CC	B			
20446	0.23333374	447	CC1(C)CC(=O)c2sc(N3CCOc4ccccc43)nc2C1	B			
293583	0.23324876	448	Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2ccc3c(c2)OCO3)c1Br	B			
420888	0.23320603	449	COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)[nH]c(=O)n2C1CNC1	B			
87337	0.23317619	450	COCCc1sc(S(=O)(=O)NC(=O)Nc2cc(SC)cc(N)n2)cc1C	B			
20231	0.23296183	451	COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NCCc2ccccc2)cc1	B			
405901	0.23292014	452	CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12	B			
19899	0.2328937	453	C#CCNS(=O)(=O)c1ccc(CCN(Cc2cc(Cl)ccc2N)C(=O)Cc2ccsc2)cc1	B			
226729	0.2328864	454	Cn1c(Cc2nn(C)c(=O)c3ccccc23)ccc1SCC(=O)c1ccc(Cl)cc1Cl	B			
39714	0.23282203	455	CC(C)c1cc(C#N)c(F)c(C(C)C)c1NC(=O)N=S(N)(=O)c1cnc(C(C)(O)CO)s1	A			
301748	0.2327148	456	O=C(CNC(=O)c1ccc(Cl)cc1)OC(C(=O)Nc1ccc(Cl)cc1C(F)(F)F)c1ccccc1	B			
299330	0.23267195	457	C/C1=C\CC[C@]2(C)O[C@H]2[C@@]2(O)OCC3=C2CC[C@@H](C)[C@@]3(C)CC1	B			
346874	0.232626	458	Cc1cc(Nc2cc3n(CC(C)(C)C)c(=O)c(C(=O)NC4CC4)c(O)n3n2)ncn1	B			
199687	0.23257656	459	Cc1cn(-c2cc3c(c(C4CCOCC4)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2	B			
232412	0.23251241	460	CC1=CC[C@@H]2[C@H]1[C@H]1OC(=O)[C@@H](C)[C@@H]1CC[C@]2(C)O	B			
199684	0.23248166	461	Cc1cn(-c2cc3c(c(C(C)(C)C)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2	B			
356937	0.23238908	462	Cc1cccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1	B			
334067	0.23237753	463	Cn1c(CC(=O)N2CC(C)(C)c3c(Cl)cccc32)nc(N2CCOCC2)cc1=O	B			
197965	0.23237132	464	C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@](C)(O)C[C@]2(O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](OC(C)=O)[C@H]1OC(=O)c1ccccc1	B			
142089	0.23221827	465	C=c1[nH]c2ccc(C)cc2c1=Cc1c(N)n2oc(C)cc2nc1=O	B			
476230	0.23200831	466	CCn1nc(C[C@@H](C)COC(=O)C2CCN(C)CC2)c2c1C(=O)NCC1(CCOCC1)C2	B			
383325	0.23196797	467	Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(S(C)(=O)=O)ccc23)n[nH]1	B			
148053	0.23188901	468	CC[C@H](c1ccc(C(F)(F)F)nc1)n1nc(C2CC2)c2c(=O)[nH]c(Cc3ccc(F)cn3)nc21	B			
20133	0.23164867	469	C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(O)[C@@H]12	A			
516090	0.23161657	470	Cc1c(C(C#N)c2cc(Cl)cc(C(F)(F)F)c2)nc(SC(C)C)[nH]c1=O	B			
6309	0.23150216	471	CCO[C]([O-])c1c(NC(=O)Cc2cccs2)sc2c1CCN([C]([O-])OCC)C2	B			
20221	0.23146732	472	COc1c(C)cc(/C=C/C(=O)c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cc1C	B			
17739	0.23142433	473	CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N1CCCCC1	B			
36788	0.23132463	474	Cn1cc(Nc2ncc(C(F)(F)F)c(N[C@H]3[C@@H](C(N)=O)C[C@H]4C[C@@H]3C4(C)C)n2)cn1	B			
451959	0.23122907	475	COC(=O)c1c(NC(=O)c2ccccc2[N+](=O)[O-])sc2c1CCC2	B			
153544	0.23116021	476	Cc1nc2c(c(C3CC3)nn2[C@H](C)c2ccc(C(F)(F)F)cn2)c(=O)[nH]1	B			
30602	0.23099509	477	CC(C)CNC(=O)Cn1sc2ccccc2c1=O	B			
20200	0.2309652	478	CCCNS(=O)(=O)c1ccc2c(c1)CC(NC(=O)c1cc(Cl)ccc1OCCN(C)C)C2	B			
191130	0.23074394	479	Cc1ccc(/C=C/C(=O)c2cc(Cl)ccc2O)c(C)c1	B			
118858	0.23054378	480	Cc1ccccc1-n1ncc2c(=O)[nH]c(CC3CCCC3)nc21	B			
39527	0.23053896	481	Cc1ccc(-c2nnc(Cn3nc(C(C)C)n4c(cc5sc(Cl)cc54)c3=O)o2)c(Cl)n1	A			
391561	0.23051952	482	CC(=O)N1CCc2nc(NC(C)C)c(N3CCC(S(=O)(=O)c4ccccc4F)CC3)nc2C1	B			
8968	0.23046082	483	Cc1cn(-c2cc3c(c(C4CCCC4)c2)C(=O)NCC3)c2c1C(=O)CC(C)(C)C2	B			
17719	0.23034711	484	CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N1CCC(c2ccccc2)CC1	B			
118951	0.2302135	485	O=c1[nH]c(CC2CCCO2)nc2c1cnn2C1CCCC1	B			
39488	0.23008384	486	Cc1cc(Br)ccc1-n1cc2c(OC(C)C)nc(N3CCOCC3)nc2n1	A			
167720	0.22999173	487	CCOC(=O)C1CCCN(C(=O)Cn2sc3nc(C)cc(C)c3c2=O)C1	B			
197962	0.22999054	488	C=C1[C@H](OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)C[C@]2(OC(C)=O)C(=O)[C@@H](C)/C=C/C(C)(C)C(=O)[C@H](OC(C)=O)[C@H]1OC(=O)c1ccccc1	B			
297398	0.22995093	489	Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Cc2ccc3c(c2)OCO3)c1C	B			
118949	0.22994432	490	O=c1[nH]c(CC2CCCC2)nc2c1cnn2-c1cc(Cl)ccc1Cl	B			
173458	0.2298931	491	NC(=O)c1c(NC(=O)COC(=O)CCC(=O)c2ccc(Cl)cc2)sc2c1CCC2	B			
87329	0.22976924	492	COCCc1sc(S(=O)(=O)NC(=O)Nc2cc(Br)cc(NCC(F)(F)F)n2)cc1C	B			
17730	0.22957858	493	CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N1CCCC1	B			
121708	0.2293843	494	CCOc1cc2[nH]c(Cc3nn(CC(=O)N4CCOCC4)c(=O)c4ccccc34)nc2cc1Cl	B			
217288	0.2293625	495	COc1cc(C(=O)Nc2nc3c(s2)C[C@]2(C)CC[C@@H]4[C@H](OC(=O)[C@H]4C)[C@H]2[C@@H]3C)cc(OC)c1OC	B			
294436	0.22931482	496	Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1ccc(=O)[nH]c1	B			
